ts_utc,kind,magic,side,why,reason,ok,signal_time_utc,decision_time_utc,signal_age_seconds,reversal_direction,reversal_brick_price,reversal_brick_index,m1_closed_bar_time_utc,bid_at_decision,ask_at_decision,spread_at_decision,quote_at_decision,chase_price_signed,chase_points_signed,atr_m1_14_at_decision,atr_over_brick_at_decision,ema20_at_decision,ema50_at_decision,shadow_chase_50_pass,shadow_chase_100_pass,requested_price,fill_price,fill_distance_from_brick,adverse_slippage_price,adverse_slippage_points,slippage_usd,bid,ask,spread,bid_after_fill,ask_after_fill,spread_after_fill,latency_ms,retcode,broker_comment,deal,order,request_id,basket_before,positions,recovery,cycle_direction,protection_state,daily_total,trail_armed,peak,floor,trigger_total,final_total,execution_gap,day,bot_value,activate,giveback,daily_loss_limit,balance,equity,margin,margin_free,margin_level
2026-08-31T00:10:29.168,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77476.14,,,,,,77476.14,77486.14,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T00:10:49.480,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77440.0,,,,,,77440.0,77450.0,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T00:11:09.749,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77498.36,,,,,,77498.36,77508.36,10.0,,,,0.3,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T00:11:30.020,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77607.13,,,,,,77607.13,77617.13,10.0,,,,0.2,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T00:11:50.263,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77604.67,,,,,,77604.67,77614.67,10.0,,,,0.3,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T00:12:10.513,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77617.35,,,,,,77607.35,77617.35,10.0,,,,0.7,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T00:12:30.841,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77585.24,,,,,,77575.24,77585.24,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T00:12:51.258,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77649.61,,,,,,77639.61,77649.61,10.0,,,,0.5,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T00:13:11.413,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77662.36,,,,,,77652.36,77662.36,10.0,,,,0.2,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T00:13:31.620,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77695.04,,,,,,77685.04,77695.04,10.0,,,,0.3,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T00:13:51.823,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77719.65,,,,,,77709.65,77719.65,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T00:14:12.016,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77743.36,,,,,,77733.36,77743.36,10.0,,,,0.2,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T00:14:32.350,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77734.5,,,,,,77724.5,77734.5,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T00:14:52.561,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77749.0,,,,,,77739.0,77749.0,10.0,,,,0.2,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T00:15:12.709,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77781.58,,,,,,77771.58,77781.58,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T00:15:32.866,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77715.23,,,,,,77705.23,77715.23,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T00:15:53.031,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77781.1,,,,,,77771.1,77781.1,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T00:16:13.274,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77780.1,,,,,,77770.1,77780.1,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T00:16:33.538,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77780.1,,,,,,77770.1,77780.1,10.0,,,,0.2,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T00:16:54.126,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77780.1,,,,,,77770.1,77780.1,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T00:46:20.163,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77993.85,,,,,,77993.85,78003.85,10.0,,,,1.7,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T00:46:40.329,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,78002.88,,,,,,78002.88,78012.88,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T00:47:00.485,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77967.27,,,,,,77967.27,77977.27,10.0,,,,0.2,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T00:47:27.736,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77939.74,,,,,,77939.74,77949.74,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T00:47:48.070,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77943.91,,,,,,77943.91,77953.91,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T00:48:09.989,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77931.22,,,,,,77931.22,77941.22,10.0,,,,0.2,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T00:48:30.471,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77934.53,,,,,,77934.53,77944.53,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T00:48:50.754,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77928.03,,,,,,77928.03,77938.03,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T00:49:11.094,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77952.82,,,,,,77952.82,77962.82,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T00:49:31.566,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77958.41,,,,,,77958.41,77968.41,10.0,,,,0.7,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T00:49:51.967,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77966.18,,,,,,77966.18,77976.18,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T00:50:12.328,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77980.6,,,,,,77980.6,77990.6,10.0,,,,0.2,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T00:50:32.691,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77983.34,,,,,,77983.34,77993.34,10.0,,,,0.2,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T00:50:52.976,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,78010.44,,,,,,78010.44,78020.44,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T01:24:07.109,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77785.4,,,,,,77775.4,77785.4,10.0,,,,0.5,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T01:24:27.383,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77768.95,,,,,,77758.95,77768.95,10.0,,,,0.3,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T01:24:47.573,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77805.52,,,,,,77795.52,77805.52,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T01:25:07.792,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77807.95,,,,,,77797.95,77807.95,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T01:25:28.032,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77825.03,,,,,,77815.03,77825.03,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T01:25:48.202,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77802.16,,,,,,77792.16,77802.16,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T01:26:08.472,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77810.12,,,,,,77800.12,77810.12,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T01:26:28.700,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77832.61,,,,,,77822.61,77832.61,10.0,,,,0.2,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T01:26:48.896,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77778.18,,,,,,77768.18,77778.18,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T01:27:09.079,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77772.17,,,,,,77762.17,77772.17,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T01:27:29.253,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77746.57,,,,,,77736.57,77746.57,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T01:27:49.434,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77795.11,,,,,,77785.11,77795.11,10.0,,,,0.3,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T01:28:09.605,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77785.78,,,,,,77775.78,77785.78,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T01:28:29.820,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77801.7,,,,,,77791.7,77801.7,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T01:28:50.029,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77809.17,,,,,,77799.17,77809.17,10.0,,,,0.2,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T01:58:22.585,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77669.03,,,,,,77669.03,77679.03,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T01:58:42.874,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77659.24,,,,,,77659.24,77669.24,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T01:59:03.108,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77635.74,,,,,,77635.74,77645.74,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T01:59:23.336,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77618.09,,,,,,77618.09,77628.09,10.0,,,,0.2,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T01:59:43.497,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77612.26,,,,,,77612.26,77622.26,10.0,,,,0.5,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T02:00:04.168,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77615.64,,,,,,77615.64,77625.64,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T02:00:24.568,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77598.31,,,,,,77598.31,77608.31,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T02:00:44.743,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77585.75,,,,,,77585.75,77595.75,10.0,,,,1.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T02:01:04.971,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77555.41,,,,,,77555.41,77565.41,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T02:01:25.120,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77586.73,,,,,,77586.73,77596.73,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T02:01:45.289,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77558.62,,,,,,77558.62,77568.62,10.0,,,,0.2,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T02:02:05.487,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77571.66,,,,,,77571.66,77581.66,10.0,,,,0.5,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T02:02:25.711,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77588.07,,,,,,77588.07,77598.07,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T02:02:46.049,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77576.25,,,,,,77576.25,77586.25,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T02:07:08.943,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77741.27,,,,,,77731.27,77741.27,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T02:07:29.126,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77746.42,,,,,,77736.42,77746.42,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T02:07:49.298,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77722.44,,,,,,77712.44,77722.44,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T02:08:09.467,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77675.66,,,,,,77665.66,77675.66,10.0,,,,0.3,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T02:08:29.632,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77722.91,,,,,,77712.91,77722.91,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T02:08:49.790,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77698.62,,,,,,77688.62,77698.62,10.0,,,,0.2,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T02:09:09.999,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77704.67,,,,,,77694.67,77704.67,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T02:09:30.217,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77703.58,,,,,,77693.58,77703.58,10.0,,,,0.3,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T02:09:50.442,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77716.9,,,,,,77706.9,77716.9,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T02:10:10.672,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77768.49,,,,,,77758.49,77768.49,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T02:10:30.851,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77776.44,,,,,,77766.44,77776.44,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T02:10:51.030,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77793.09,,,,,,77783.09,77793.09,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T02:11:11.201,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77802.12,,,,,,77792.12,77802.12,10.0,,,,0.3,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T02:11:31.392,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77823.44,,,,,,77813.44,77823.44,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T02:11:51.618,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77811.24,,,,,,77801.24,77811.24,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T02:36:15.328,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77740.32,,,,,,77740.32,77750.32,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T02:36:35.579,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77733.94,,,,,,77733.94,77743.94,10.0,,,,0.2,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T02:36:55.865,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77751.65,,,,,,77751.65,77761.65,10.0,,,,7.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T02:37:16.198,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77791.81,,,,,,77791.81,77801.81,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T02:37:36.467,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77793.23,,,,,,77793.23,77803.23,10.0,,,,0.3,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T02:38:37.330,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77762.69,,,,,,77762.69,77772.69,10.0,,,,1.6,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T02:38:57.828,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77761.18,,,,,,77761.18,77771.18,10.0,,,,1.7,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T02:39:18.506,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77720.86,,,,,,77720.86,77730.86,10.0,,,,0.8,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T02:39:38.732,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77740.15,,,,,,77740.15,77750.15,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T02:39:58.963,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77753.17,,,,,,77753.17,77763.17,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T02:40:19.761,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77726.9,,,,,,77726.9,77736.9,10.0,,,,0.8,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T02:40:39.968,order_open,770405,SELL,new cycle,,False,,,,,,,,,,,,,,,,,,,,77757.5,,,,,,77757.5,77767.5,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T03:10:18.635,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77597.42,,,,,,77587.42,77597.42,10.0,,,,0.2,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T03:10:38.926,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77592.61,,,,,,77582.61,77592.61,10.0,,,,0.2,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T03:10:59.131,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77627.71,,,,,,77617.71,77627.71,10.0,,,,0.2,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T03:11:19.344,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77618.64,,,,,,77608.64,77618.64,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T03:11:39.499,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77632.99,,,,,,77622.99,77632.99,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T03:11:59.756,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77614.88,,,,,,77604.88,77614.88,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T03:12:19.951,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77620.52,,,,,,77610.52,77620.52,10.0,,,,2.3,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T03:12:40.137,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77625.51,,,,,,77615.51,77625.51,10.0,,,,0.7,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T03:13:00.413,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77633.43,,,,,,77623.43,77633.43,10.0,,,,0.2,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2026-08-31T03:13:20.568,order_open,770405,BUY,new cycle,,False,,,,,,,,,,,,,,,,,,,,77674.02,,,,,,77664.02,77674.02,10.0,,,,0.1,10019,No money,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
