symbol,iso_year,iso_week,open,high,low,close,tick_volume,spread_median_points,spread_max_points,n_days,week_start,week_end,days_with_gap,complete_week
CHFJPYm,2024,13,168.441,168.71,166.559,167.549,187260,17.0,340,5,2024-03-25,2024-03-29,0,True
CHFJPYm,2024,14,167.628,168.443,166.754,168.053,158639,17.0,252,5,2024-04-01,2024-04-05,0,True
CHFJPYm,2024,15,167.904,168.462,167.215,167.569,186148,17.0,286,5,2024-04-08,2024-04-12,0,True
CHFJPYm,2024,16,167.521,170.359,167.302,169.855,211207,17.0,381,5,2024-04-15,2024-04-19,0,True
CHFJPYm,2024,17,169.62,173.105,169.109,173.103,178238,17.0,143,5,2024-04-22,2024-04-26,0,True
CHFJPYm,2024,18,172.531,174.656,167.229,168.853,243864,42.0,483,5,2024-04-29,2024-05-03,0,True
CHFJPYm,2024,19,168.815,172.038,168.582,171.824,164642,17.0,500,5,2024-05-06,2024-05-10,0,True
CHFJPYm,2024,20,171.595,172.683,170.757,171.136,172221,17.0,297,5,2024-05-13,2024-05-17,0,True
CHFJPYm,2024,21,170.944,171.936,170.91,171.583,166062,17.0,209,5,2024-05-20,2024-05-24,0,True
CHFJPYm,2024,22,171.456,174.333,171.272,174.269,171952,17.0,170,5,2024-05-27,2024-05-31,0,True
CHFJPYm,2024,23,173.878,175.331,173.169,174.814,204799,17.0,394,5,2024-06-03,2024-06-07,0,True
CHFJPYm,2024,24,174.492,176.884,174.398,176.811,202905,17.0,256,5,2024-06-10,2024-06-14,0,True
CHFJPYm,2024,25,176.468,179.04,176.417,178.671,176156,17.0,165,5,2024-06-17,2024-06-21,0,True
CHFJPYm,2024,26,178.515,179.189,177.831,179.005,173781,17.0,402,5,2024-06-24,2024-06-28,0,True
CHFJPYm,2024,27,178.835,179.515,178.39,179.469,160436,17.0,309,5,2024-07-01,2024-07-05,0,True
CHFJPYm,2024,28,179.193,180.05,175.954,176.494,178758,17.0,171,5,2024-07-08,2024-07-12,0,True
CHFJPYm,2024,29,176.559,177.494,175.77,177.079,208874,17.0,396,5,2024-07-15,2024-07-19,0,True
CHFJPYm,2024,30,176.781,177.32,172.244,173.987,236494,17.0,142,5,2024-07-22,2024-07-26,0,True
CHFJPYm,2024,31,173.688,174.836,169.426,170.759,303245,17.0,310,5,2024-07-29,2024-08-02,0,True
CHFJPYm,2024,32,170.46,172.056,166.787,169.457,386742,17.0,382,5,2024-08-05,2024-08-09,0,True
CHFJPYm,2024,33,169.305,171.347,169.0,170.406,209727,17.0,306,5,2024-08-12,2024-08-16,0,True
CHFJPYm,2024,34,170.167,171.825,168.337,170.281,201323,17.0,267,5,2024-08-19,2024-08-23,0,True
CHFJPYm,2024,35,169.976,172.254,169.447,171.937,185091,15.0,120,5,2024-08-26,2024-08-30,0,True
CHFJPYm,2024,36,171.671,172.777,168.549,168.746,241985,15.0,131,5,2024-09-02,2024-09-06,0,True
CHFJPYm,2024,37,168.232,169.398,165.565,165.797,254744,15.0,343,5,2024-09-09,2024-09-13,0,True
CHFJPYm,2024,38,165.854,169.938,165.279,169.239,265536,15.0,377,5,2024-09-16,2024-09-20,0,True
CHFJPYm,2024,39,169.009,172.479,168.503,169.138,262283,15.0,325,5,2024-09-23,2024-09-27,0,True
CHFJPYm,2024,40,168.907,173.396,168.288,173.255,266336,15.0,182,5,2024-09-30,2024-10-04,0,True
CHFJPYm,2024,41,172.899,174.136,172.574,173.962,226609,15.0,388,5,2024-10-07,2024-10-11,0,True
CHFJPYm,2024,42,173.597,174.051,172.376,172.884,185919,15.0,290,5,2024-10-14,2024-10-18,0,True
CHFJPYm,2024,43,172.6,176.507,172.375,175.631,201614,15.0,144,5,2024-10-21,2024-10-25,0,True
CHFJPYm,2024,44,176.261,177.235,175.386,175.869,223737,15.0,403,5,2024-10-28,2024-11-01,0,True
CHFJPYm,2024,45,175.395,176.667,174.095,174.095,253639,15.0,107,5,2024-11-04,2024-11-08,0,True
CHFJPYm,2024,46,174.03,175.975,173.609,173.775,222597,15.0,181,5,2024-11-11,2024-11-15,0,True
CHFJPYm,2024,47,173.704,176.089,172.535,173.053,244872,15.0,225,5,2024-11-18,2024-11-22,0,True
CHFJPYm,2024,48,172.911,174.041,169.729,169.804,243664,15.0,320,5,2024-11-25,2024-11-29,0,True
CHFJPYm,2024,49,169.643,171.73,168.024,170.729,233614,15.0,164,5,2024-12-02,2024-12-06,0,True
CHFJPYm,2024,50,170.364,172.98,170.239,172.028,210365,15.0,134,5,2024-12-09,2024-12-13,0,True
CHFJPYm,2024,51,171.73,175.781,171.19,175.124,228998,15.0,270,5,2024-12-16,2024-12-20,0,True
CHFJPYm,2024,52,175.001,175.824,174.234,175.116,126512,15.0,312,4,2024-12-23,2024-12-27,0,False
CHFJPYm,2025,1,174.873,175.351,172.253,173.126,151179,15.0,246,4,2024-12-30,2025-01-03,0,False
CHFJPYm,2025,2,172.707,174.88,171.73,172.108,211157,15.0,271,5,2025-01-06,2025-01-10,0,True
CHFJPYm,2025,3,171.848,173.193,170.119,170.807,220578,15.0,102,5,2025-01-13,2025-01-17,0,True
CHFJPYm,2025,4,170.78,172.892,170.485,172.127,226242,15.0,219,5,2025-01-20,2025-01-24,0,True
CHFJPYm,2025,5,171.537,172.27,169.114,170.291,250280,15.0,256,5,2025-01-27,2025-01-31,0,True
CHFJPYm,2025,6,169.018,171.024,165.853,166.412,253644,15.0,366,5,2025-02-03,2025-02-07,0,True
CHFJPYm,2025,7,165.981,169.731,165.872,169.264,214732,15.0,344,5,2025-02-10,2025-02-14,0,True
CHFJPYm,2025,8,169.209,169.262,165.97,166.286,206840,15.0,368,5,2025-02-17,2025-02-21,0,True
CHFJPYm,2025,9,166.038,167.556,165.808,166.746,253157,15.0,157,5,2025-02-24,2025-02-28,0,True
CHFJPYm,2025,10,166.637,168.685,166.028,168.231,320475,15.0,156,5,2025-03-03,2025-03-07,0,True
