ts_utc,ts_ms,instId,side,posSide,sz,bkPx
2026-08-04T02:36:49.554+00:00,1785811009554,BTC-USDT-SWAP,buy,short,15.14,63913.3
2026-08-04T02:36:49.527+00:00,1785811009527,BTC-USDT-SWAP,buy,short,1.6,63913.3
2026-08-04T02:36:49.482+00:00,1785811009482,BTC-USDT-SWAP,buy,short,0.97,63913.3
2026-08-04T02:36:49.445+00:00,1785811009445,BTC-USDT-SWAP,buy,short,18.04,63913.3
2026-08-04T03:58:55.605+00:00,1785815935605,BTC-USDT-SWAP,sell,long,15.77,63774.4
2026-08-04T04:30:20.264+00:00,1785817820264,BTC-USDT-SWAP,buy,short,1.88,63808.9
2026-08-04T04:30:19.416+00:00,1785817819416,BTC-USDT-SWAP,buy,short,11.73,63808.9
2026-08-04T04:40:11.815+00:00,1785818411815,BTC-USDT-SWAP,buy,short,0.24,64008.3
2026-08-04T04:40:11.642+00:00,1785818411642,BTC-USDT-SWAP,buy,short,0.29,64008.3
2026-08-04T04:40:11.592+00:00,1785818411592,BTC-USDT-SWAP,buy,short,0.63,64001.6
2026-08-04T04:39:56.380+00:00,1785818396380,BTC-USDT-SWAP,buy,short,0.63,63998.3
2026-08-04T04:39:25.473+00:00,1785818365473,BTC-USDT-SWAP,buy,short,0.86,63979.5
2026-08-04T04:39:25.104+00:00,1785818365104,BTC-USDT-SWAP,buy,short,18.08,63970.9
2026-08-04T04:39:25.084+00:00,1785818365084,BTC-USDT-SWAP,buy,short,0.86,63970.9
2026-08-04T04:39:25.041+00:00,1785818365041,BTC-USDT-SWAP,buy,short,0.48,63970.9
2026-08-04T04:39:25.022+00:00,1785818365022,BTC-USDT-SWAP,buy,short,4.31,63970.9
2026-08-04T04:39:25.010+00:00,1785818365010,BTC-USDT-SWAP,buy,short,9.88,63970.9
2026-08-04T04:39:24.826+00:00,1785818364826,BTC-USDT-SWAP,buy,short,1.46,63951.8
2026-08-04T04:39:20.792+00:00,1785818360792,BTC-USDT-SWAP,buy,short,1.97,63948.8
2026-08-04T04:39:20.780+00:00,1785818360780,BTC-USDT-SWAP,buy,short,0.68,63948.8
2026-08-04T04:39:20.688+00:00,1785818360688,BTC-USDT-SWAP,buy,short,0.94,63948.8
2026-08-04T04:44:21.307+00:00,1785818661307,BTC-USDT-SWAP,buy,short,0.78,64029.2
2026-08-04T04:44:19.790+00:00,1785818659790,BTC-USDT-SWAP,buy,short,0.52,64026.4
2026-08-04T04:44:09.779+00:00,1785818649779,BTC-USDT-SWAP,buy,short,3.3,64018.8
2026-08-04T04:44:09.070+00:00,1785818649070,BTC-USDT-SWAP,buy,short,0.78,64018.2
2026-08-04T04:44:09.067+00:00,1785818649067,BTC-USDT-SWAP,buy,short,0.44,64018.2
2026-08-04T04:43:56.196+00:00,1785818636196,BTC-USDT-SWAP,buy,short,15.41,64011
2026-08-04T04:43:55.703+00:00,1785818635703,BTC-USDT-SWAP,buy,short,6.07,64010.8
2026-08-04T04:44:26.188+00:00,1785818666188,BTC-USDT-SWAP,buy,short,1.35,64032.7
2026-08-04T04:47:30.517+00:00,1785818850517,BTC-USDT-SWAP,buy,short,22.38,64172.2
2026-08-04T04:47:28.122+00:00,1785818848122,BTC-USDT-SWAP,buy,short,5.78,64172.7
2026-08-04T04:47:27.761+00:00,1785818847761,BTC-USDT-SWAP,buy,short,13.36,64171.7
2026-08-04T04:47:27.707+00:00,1785818847707,BTC-USDT-SWAP,buy,short,1.49,64171.7
2026-08-04T04:47:27.696+00:00,1785818847696,BTC-USDT-SWAP,buy,short,1.17,64171.7
2026-08-04T04:47:27.542+00:00,1785818847542,BTC-USDT-SWAP,buy,short,1.3,64169.3
2026-08-04T04:47:27.530+00:00,1785818847530,BTC-USDT-SWAP,buy,short,10.13,64169.3
2026-08-04T04:47:07.255+00:00,1785818827255,BTC-USDT-SWAP,buy,short,0.08,64167.5
2026-08-04T04:47:07.176+00:00,1785818827176,BTC-USDT-SWAP,buy,short,5.65,64167.5
2026-08-04T04:47:07.150+00:00,1785818827150,BTC-USDT-SWAP,buy,short,0.79,64167.5
2026-08-04T04:47:07.075+00:00,1785818827075,BTC-USDT-SWAP,buy,short,5.55,64167.5
2026-08-04T04:47:05.002+00:00,1785818825002,BTC-USDT-SWAP,buy,short,3.58,64163.6
2026-08-04T04:47:04.996+00:00,1785818824996,BTC-USDT-SWAP,buy,short,0.25,64163.6
2026-08-04T04:47:04.985+00:00,1785818824985,BTC-USDT-SWAP,buy,short,0.57,64163.6
2026-08-04T04:47:04.979+00:00,1785818824979,BTC-USDT-SWAP,buy,short,0.25,64163.6
2026-08-04T04:47:04.968+00:00,1785818824968,BTC-USDT-SWAP,buy,short,4.29,64163.6
2026-08-04T04:47:04.966+00:00,1785818824966,BTC-USDT-SWAP,buy,short,4.15,64163.6
2026-08-04T04:47:04.957+00:00,1785818824957,BTC-USDT-SWAP,buy,short,7.46,64163.6
2026-08-04T04:47:04.954+00:00,1785818824954,BTC-USDT-SWAP,buy,short,4.86,64163.6
2026-08-04T04:47:04.922+00:00,1785818824922,BTC-USDT-SWAP,buy,short,0.43,64163.6
2026-08-04T04:47:04.922+00:00,1785818824922,BTC-USDT-SWAP,buy,short,1.85,64163.6
2026-08-04T04:47:04.917+00:00,1785818824917,BTC-USDT-SWAP,buy,short,0.09,64163.6
2026-08-04T04:47:04.913+00:00,1785818824913,BTC-USDT-SWAP,buy,short,44.48,64163.6
2026-08-04T04:47:04.886+00:00,1785818824886,BTC-USDT-SWAP,buy,short,6,64163.6
2026-08-04T04:47:04.881+00:00,1785818824881,BTC-USDT-SWAP,buy,short,1.51,64163.6
2026-08-04T04:47:04.818+00:00,1785818824818,BTC-USDT-SWAP,buy,short,23.26,64163.6
2026-08-04T04:47:04.815+00:00,1785818824815,BTC-USDT-SWAP,buy,short,0.92,64163.6
2026-08-04T04:46:49.018+00:00,1785818809018,BTC-USDT-SWAP,buy,short,2.67,64128.5
2026-08-04T04:46:48.576+00:00,1785818808576,BTC-USDT-SWAP,buy,short,0.03,64128.1
2026-08-04T04:46:48.437+00:00,1785818808437,BTC-USDT-SWAP,buy,short,0.68,64127.9
2026-08-04T04:46:48.338+00:00,1785818808338,BTC-USDT-SWAP,buy,short,21.64,64127.9
2026-08-04T04:46:48.255+00:00,1785818808255,BTC-USDT-SWAP,buy,short,28.53,64125.8
2026-08-04T04:46:48.245+00:00,1785818808245,BTC-USDT-SWAP,buy,short,1.11,64125.8
2026-08-04T04:46:48.225+00:00,1785818808225,BTC-USDT-SWAP,buy,short,1.76,64125.8
2026-08-04T04:46:48.224+00:00,1785818808224,BTC-USDT-SWAP,buy,short,0.74,64125.8
2026-08-04T04:46:48.220+00:00,1785818808220,BTC-USDT-SWAP,buy,short,2.22,64125.8
2026-08-04T04:46:48.201+00:00,1785818808201,BTC-USDT-SWAP,buy,short,3.71,64125.8
2026-08-04T04:46:48.113+00:00,1785818808113,BTC-USDT-SWAP,buy,short,0.46,64125.8
2026-08-04T04:46:48.105+00:00,1785818808105,BTC-USDT-SWAP,buy,short,0.68,64125.8
2026-08-04T04:46:47.850+00:00,1785818807850,BTC-USDT-SWAP,buy,short,2.41,64122
2026-08-04T04:46:47.685+00:00,1785818807685,BTC-USDT-SWAP,buy,short,0.16,64122
2026-08-04T04:46:47.426+00:00,1785818807426,BTC-USDT-SWAP,buy,short,0.04,64119.4
2026-08-04T04:46:41.234+00:00,1785818801234,BTC-USDT-SWAP,buy,short,4.7,64118.9
2026-08-04T04:46:41.181+00:00,1785818801181,BTC-USDT-SWAP,buy,short,0.6,64118.9
2026-08-04T04:46:41.162+00:00,1785818801162,BTC-USDT-SWAP,buy,short,0.84,64118.9
2026-08-04T04:46:41.156+00:00,1785818801156,BTC-USDT-SWAP,buy,short,0.1,64118.9
2026-08-04T04:46:41.150+00:00,1785818801150,BTC-USDT-SWAP,buy,short,0.09,64118.9
2026-08-04T04:46:41.115+00:00,1785818801115,BTC-USDT-SWAP,buy,short,0.9,64118.9
2026-08-04T04:46:41.111+00:00,1785818801111,BTC-USDT-SWAP,buy,short,4.43,64118.9
2026-08-04T04:46:41.109+00:00,1785818801109,BTC-USDT-SWAP,buy,short,1.13,64118.9
2026-08-04T04:46:41.109+00:00,1785818801109,BTC-USDT-SWAP,buy,short,0.2,64118.9
2026-08-04T04:46:41.106+00:00,1785818801106,BTC-USDT-SWAP,buy,short,0.04,64118.9
2026-08-04T04:46:41.091+00:00,1785818801091,BTC-USDT-SWAP,buy,short,3.95,64118.9
2026-08-04T04:46:41.075+00:00,1785818801075,BTC-USDT-SWAP,buy,short,1.4,64111.2
2026-08-04T04:46:40.986+00:00,1785818800986,BTC-USDT-SWAP,buy,short,11.84,64111.2
2026-08-04T04:46:40.853+00:00,1785818800853,BTC-USDT-SWAP,buy,short,9.3,64111.2
2026-08-04T04:46:40.837+00:00,1785818800837,BTC-USDT-SWAP,buy,short,1.51,64111.2
2026-08-04T04:46:40.797+00:00,1785818800797,BTC-USDT-SWAP,buy,short,60,64085.6
2026-08-04T04:46:40.439+00:00,1785818800439,BTC-USDT-SWAP,buy,short,0.26,64047.7
2026-08-04T04:46:40.376+00:00,1785818800376,BTC-USDT-SWAP,buy,short,1.97,64050.7
2026-08-04T04:46:38.837+00:00,1785818798837,BTC-USDT-SWAP,buy,short,0.89,64045.9
2026-08-04T04:46:35.801+00:00,1785818795801,BTC-USDT-SWAP,buy,short,753.26,64038.2
2026-08-04T04:46:35.722+00:00,1785818795722,BTC-USDT-SWAP,buy,short,0.48,64038.2
2026-08-04T04:46:35.351+00:00,1785818795351,BTC-USDT-SWAP,buy,short,1.87,64037.5
2026-08-04T04:47:56.564+00:00,1785818876564,BTC-USDT-SWAP,buy,short,0.3,64218.8
2026-08-04T04:47:56.564+00:00,1785818876564,BTC-USDT-SWAP,buy,short,0.32,64218.8
2026-08-04T04:47:56.357+00:00,1785818876357,BTC-USDT-SWAP,buy,short,0.32,64213.7
2026-08-04T04:47:56.337+00:00,1785818876337,BTC-USDT-SWAP,buy,short,4.3,64213.7
2026-08-04T04:47:56.327+00:00,1785818876327,BTC-USDT-SWAP,buy,short,0.29,64213.7
2026-08-04T04:47:56.324+00:00,1785818876324,BTC-USDT-SWAP,buy,short,8.5,64213.7
2026-08-04T04:47:56.316+00:00,1785818876316,BTC-USDT-SWAP,buy,short,7.86,64213.7
2026-08-04T04:47:56.313+00:00,1785818876313,BTC-USDT-SWAP,buy,short,0.27,64213.7
2026-08-04T04:47:56.312+00:00,1785818876312,BTC-USDT-SWAP,buy,short,0.21,64213.7
2026-08-04T04:47:56.311+00:00,1785818876311,BTC-USDT-SWAP,buy,short,0.16,64213.7
2026-08-04T04:47:56.246+00:00,1785818876246,BTC-USDT-SWAP,buy,short,39.31,64213.7
2026-08-04T04:47:56.237+00:00,1785818876237,BTC-USDT-SWAP,buy,short,24.81,64213.7
2026-08-04T04:47:56.153+00:00,1785818876153,BTC-USDT-SWAP,buy,short,1.49,64213.7
2026-08-04T04:47:56.153+00:00,1785818876153,BTC-USDT-SWAP,buy,short,50,64213.7
2026-08-04T04:47:56.115+00:00,1785818876115,BTC-USDT-SWAP,buy,short,0.18,64202.8
2026-08-04T04:47:56.101+00:00,1785818876101,BTC-USDT-SWAP,buy,short,0.42,64202.8
2026-08-04T04:47:56.098+00:00,1785818876098,BTC-USDT-SWAP,buy,short,9.76,64202.8
2026-08-04T04:47:56.092+00:00,1785818876092,BTC-USDT-SWAP,buy,short,11.46,64202.8
2026-08-04T04:47:51.725+00:00,1785818871725,BTC-USDT-SWAP,buy,short,2.84,64176.8
2026-08-04T04:47:51.720+00:00,1785818871720,BTC-USDT-SWAP,buy,short,3.35,64176.8
2026-08-04T04:47:51.683+00:00,1785818871683,BTC-USDT-SWAP,buy,short,0.09,64176.8
2026-08-04T04:47:51.666+00:00,1785818871666,BTC-USDT-SWAP,buy,short,0.22,64176.8
2026-08-04T04:47:51.572+00:00,1785818871572,BTC-USDT-SWAP,buy,short,1.1,64176.8
2026-08-04T05:12:42.819+00:00,1785820362819,BTC-USDT-SWAP,sell,long,15.99,63865.2
2026-08-04T05:25:27.712+00:00,1785821127712,BTC-USDT-SWAP,sell,long,0.42,63802.9
2026-08-04T05:26:08.480+00:00,1785821168480,BTC-USDT-SWAP,sell,long,0.44,63787
2026-08-04T05:26:05.308+00:00,1785821165308,BTC-USDT-SWAP,sell,long,2.77,63792.2
2026-08-04T05:50:31.290+00:00,1785822631290,BTC-USDT-SWAP,sell,long,6.36,63770.6
2026-08-04T05:50:31.028+00:00,1785822631028,BTC-USDT-SWAP,sell,long,0.17,63774.5
2026-08-04T05:57:48.205+00:00,1785823068205,BTC-USDT-SWAP,sell,long,0.01,63769
2026-08-04T06:00:59.147+00:00,1785823259147,BTC-USDT-SWAP,sell,long,0.28,63747.7
2026-08-04T06:00:34.438+00:00,1785823234438,BTC-USDT-SWAP,sell,long,0.31,63758.3
2026-08-04T06:00:34.370+00:00,1785823234370,BTC-USDT-SWAP,sell,long,1.34,63758.3
2026-08-04T06:16:25.766+00:00,1785824185766,BTC-USDT-SWAP,buy,short,0.15,63784.5
2026-08-03T06:37:04.099+00:00,1785739024099,BTC-USDT-SWAP,sell,long,0.12,62698.2
2026-08-03T06:37:04.091+00:00,1785739024091,BTC-USDT-SWAP,sell,long,0.63,62698.2
2026-08-03T06:37:03.949+00:00,1785739023949,BTC-USDT-SWAP,sell,long,1.47,62712.8
2026-08-04T06:28:26.472+00:00,1785824906472,BTC-USDT-SWAP,sell,long,25.88,63732.2
2026-08-04T06:37:42.236+00:00,1785825462236,BTC-USDT-SWAP,sell,long,3.1,63725.6
2026-08-04T06:40:05.885+00:00,1785825605885,BTC-USDT-SWAP,sell,long,0.34,63666.1
2026-08-04T06:39:54.559+00:00,1785825594559,BTC-USDT-SWAP,sell,long,0.05,63668.5
2026-08-04T06:39:54.476+00:00,1785825594476,BTC-USDT-SWAP,sell,long,5.49,63668.5
2026-08-04T06:39:50.129+00:00,1785825590129,BTC-USDT-SWAP,sell,long,15.81,63674.4
2026-08-04T06:39:50.046+00:00,1785825590046,BTC-USDT-SWAP,sell,long,1,63674.4
2026-08-04T06:39:50.034+00:00,1785825590034,BTC-USDT-SWAP,sell,long,0.01,63674.4
2026-08-04T06:39:25.400+00:00,1785825565400,BTC-USDT-SWAP,sell,long,179.83,63699.7
2026-08-03T06:40:48.107+00:00,1785739248107,BTC-USDT-SWAP,sell,long,30.1,62639.6
2026-08-04T06:40:15.138+00:00,1785825615138,BTC-USDT-SWAP,sell,long,15.1,63666.6
2026-08-04T06:49:02.246+00:00,1785826142246,BTC-USDT-SWAP,sell,long,2.43,63649.1
2026-08-04T06:50:07.016+00:00,1785826207016,BTC-USDT-SWAP,sell,long,60.48,63634.1
2026-08-04T07:09:02.048+00:00,1785827342048,BTC-USDT-SWAP,sell,long,1.92,63619.8
2026-08-04T07:10:14.887+00:00,1785827414887,BTC-USDT-SWAP,sell,long,0.34,63603.8
2026-08-04T07:10:20.478+00:00,1785827420478,BTC-USDT-SWAP,sell,long,1.03,63585.7
2026-08-04T07:12:25.829+00:00,1785827545829,BTC-USDT-SWAP,sell,long,0.02,63559.3
2026-08-04T07:15:55.627+00:00,1785827755627,BTC-USDT-SWAP,sell,long,10,63561.5
2026-08-04T07:18:59.840+00:00,1785827939840,BTC-USDT-SWAP,sell,long,2.76,63520.4
2026-08-04T07:20:46.325+00:00,1785828046325,BTC-USDT-SWAP,sell,long,0.52,63497.2
2026-08-04T07:20:46.221+00:00,1785828046221,BTC-USDT-SWAP,sell,long,51.03,63497.3
2026-08-04T07:20:44.730+00:00,1785828044730,BTC-USDT-SWAP,sell,long,0.17,63499.2
2026-08-04T07:20:42.892+00:00,1785828042892,BTC-USDT-SWAP,sell,long,2.73,63502.7
2026-08-04T07:20:42.734+00:00,1785828042734,BTC-USDT-SWAP,sell,long,0.04,63503.1
2026-08-04T07:20:34.245+00:00,1785828034245,BTC-USDT-SWAP,sell,long,16.9,63506.1
2026-08-04T07:20:24.579+00:00,1785828024579,BTC-USDT-SWAP,sell,long,0.09,63510.1
2026-08-04T07:20:22.160+00:00,1785828022160,BTC-USDT-SWAP,sell,long,0.03,63511.9
2026-08-04T07:20:59.460+00:00,1785828059460,BTC-USDT-SWAP,sell,long,0.11,63488.9
2026-08-04T07:20:59.403+00:00,1785828059403,BTC-USDT-SWAP,sell,long,8.66,63488.9
2026-08-04T07:20:58.561+00:00,1785828058561,BTC-USDT-SWAP,sell,long,30,63493.8
2026-08-04T07:20:51.124+00:00,1785828051124,BTC-USDT-SWAP,sell,long,0.08,63493.9
2026-08-04T07:24:13.986+00:00,1785828253986,BTC-USDT-SWAP,sell,long,1.16,63480.1
2026-08-04T07:24:13.638+00:00,1785828253638,BTC-USDT-SWAP,sell,long,1.76,63481.1
2026-08-04T07:24:13.480+00:00,1785828253480,BTC-USDT-SWAP,sell,long,1.14,63482.1
2026-08-04T07:24:13.446+00:00,1785828253446,BTC-USDT-SWAP,sell,long,1.12,63482.1
2026-08-04T07:24:13.413+00:00,1785828253413,BTC-USDT-SWAP,sell,long,0.02,63482.1
2026-08-04T07:24:13.405+00:00,1785828253405,BTC-USDT-SWAP,sell,long,0.68,63482.1
2026-08-04T08:02:24.397+00:00,1785830544397,BTC-USDT-SWAP,buy,short,15.49,63713.5
2026-08-04T08:28:35.183+00:00,1785832115183,BTC-USDT-SWAP,buy,short,0.01,63606
2026-08-04T10:15:37.037+00:00,1785838537037,BTC-USDT-SWAP,sell,long,0.02,63429
2026-08-04T10:15:32.656+00:00,1785838532656,BTC-USDT-SWAP,sell,long,0.23,63430.8
2026-08-04T10:15:31.976+00:00,1785838531976,BTC-USDT-SWAP,sell,long,0.01,63432
2026-08-04T10:15:29.800+00:00,1785838529800,BTC-USDT-SWAP,sell,long,0.93,63433.7
2026-08-04T10:15:29.776+00:00,1785838529776,BTC-USDT-SWAP,sell,long,5.31,63433.7
2026-08-04T10:15:29.635+00:00,1785838529635,BTC-USDT-SWAP,sell,long,10,63433.7
2026-08-04T10:15:29.613+00:00,1785838529613,BTC-USDT-SWAP,sell,long,1.06,63435.6
2026-08-04T10:15:29.582+00:00,1785838529582,BTC-USDT-SWAP,sell,long,0.44,63435.6
2026-08-04T10:15:29.559+00:00,1785838529559,BTC-USDT-SWAP,sell,long,0.06,63435.6
2026-08-04T10:15:29.417+00:00,1785838529417,BTC-USDT-SWAP,sell,long,0.01,63435.6
2026-08-04T10:15:29.413+00:00,1785838529413,BTC-USDT-SWAP,sell,long,1.56,63435.6
2026-08-04T10:15:29.384+00:00,1785838529384,BTC-USDT-SWAP,sell,long,5.26,63438.6
2026-08-04T10:15:29.325+00:00,1785838529325,BTC-USDT-SWAP,sell,long,0.27,63438.6
2026-08-04T10:15:29.306+00:00,1785838529306,BTC-USDT-SWAP,sell,long,0.37,63438.6
2026-08-04T10:15:29.080+00:00,1785838529080,BTC-USDT-SWAP,sell,long,0.16,63444.2
2026-08-04T10:15:25.735+00:00,1785838525735,BTC-USDT-SWAP,sell,long,0.1,63444.7
2026-08-04T10:15:17.319+00:00,1785838517319,BTC-USDT-SWAP,sell,long,1.45,63451.8
2026-08-04T10:15:17.313+00:00,1785838517313,BTC-USDT-SWAP,sell,long,0.27,63452
2026-08-04T10:15:17.275+00:00,1785838517275,BTC-USDT-SWAP,sell,long,2.5,63452
2026-08-04T10:15:17.250+00:00,1785838517250,BTC-USDT-SWAP,sell,long,1.48,63452
2026-08-04T10:15:17.243+00:00,1785838517243,BTC-USDT-SWAP,sell,long,14.56,63452
2026-08-04T10:15:17.234+00:00,1785838517234,BTC-USDT-SWAP,sell,long,0.15,63452
2026-08-04T10:15:15.020+00:00,1785838515020,BTC-USDT-SWAP,sell,long,8.93,63461.8
2026-08-04T10:15:13.816+00:00,1785838513816,BTC-USDT-SWAP,sell,long,2.79,63462.6
2026-08-04T10:15:10.279+00:00,1785838510279,BTC-USDT-SWAP,sell,long,17.42,63465.1
2026-08-04T10:15:10.239+00:00,1785838510239,BTC-USDT-SWAP,sell,long,0.09,63465.1
2026-08-04T10:15:10.045+00:00,1785838510045,BTC-USDT-SWAP,sell,long,0.13,63471.1
2026-08-04T10:15:09.984+00:00,1785838509984,BTC-USDT-SWAP,sell,long,0.04,63471.1
2026-08-04T10:28:03.061+00:00,1785839283061,BTC-USDT-SWAP,sell,long,3.08,63471.2
2026-08-04T10:44:49.423+00:00,1785840289423,BTC-USDT-SWAP,buy,short,15.79,63643.6
2026-08-04T10:45:29.255+00:00,1785840329255,BTC-USDT-SWAP,buy,short,3.61,63799.2
2026-08-04T10:45:29.200+00:00,1785840329200,BTC-USDT-SWAP,buy,short,15.01,63799.2
2026-08-04T10:45:29.186+00:00,1785840329186,BTC-USDT-SWAP,buy,short,0.48,63799.2
2026-08-04T10:45:29.151+00:00,1785840329151,BTC-USDT-SWAP,buy,short,0.69,63799.2
2026-08-04T10:45:14.535+00:00,1785840314535,BTC-USDT-SWAP,sell,long,43.39,63698.1
2026-08-04T10:45:12.098+00:00,1785840312098,BTC-USDT-SWAP,buy,short,0.16,63687.9
2026-08-04T10:47:37.193+00:00,1785840457193,BTC-USDT-SWAP,buy,short,0.93,63824.2
2026-08-04T10:47:37.075+00:00,1785840457075,BTC-USDT-SWAP,buy,short,0.27,63822.7
2026-08-04T10:47:34.786+00:00,1785840454786,BTC-USDT-SWAP,buy,short,1.15,63823.3
2026-08-04T10:47:34.576+00:00,1785840454576,BTC-USDT-SWAP,buy,short,34.79,63820.7
2026-08-04T10:47:34.421+00:00,1785840454421,BTC-USDT-SWAP,buy,short,1.49,63819.7
2026-08-04T10:47:34.022+00:00,1785840454022,BTC-USDT-SWAP,buy,short,2.7,63813.7
2026-08-04T10:47:33.983+00:00,1785840453983,BTC-USDT-SWAP,buy,short,5.2,63813.7
2026-08-04T10:47:32.204+00:00,1785840452204,BTC-USDT-SWAP,buy,short,0.32,63806.6
2026-08-04T10:47:32.019+00:00,1785840452019,BTC-USDT-SWAP,buy,short,0.47,63805.4
2026-08-04T10:47:12.619+00:00,1785840432619,BTC-USDT-SWAP,buy,short,3.26,63809.4
2026-08-04T10:47:11.031+00:00,1785840431031,BTC-USDT-SWAP,buy,short,0.01,63805.1
2026-08-04T10:47:04.707+00:00,1785840424707,BTC-USDT-SWAP,buy,short,0.79,63788.7
2026-08-04T11:04:58.692+00:00,1785841498692,BTC-USDT-SWAP,buy,short,1.85,63764.7
2026-08-04T11:22:47.980+00:00,1785842567980,BTC-USDT-SWAP,buy,short,0.38,63837.3
2026-08-04T11:22:47.782+00:00,1785842567782,BTC-USDT-SWAP,buy,short,15.94,63837
2026-08-04T11:22:47.238+00:00,1785842567238,BTC-USDT-SWAP,buy,short,0.38,63828.6
2026-08-04T11:43:46.628+00:00,1785843826628,BTC-USDT-SWAP,buy,short,0.2,63795.7
2026-08-04T11:43:44.970+00:00,1785843824970,BTC-USDT-SWAP,buy,short,0.72,63790.4
2026-08-04T11:44:56.608+00:00,1785843896608,BTC-USDT-SWAP,buy,short,86.43,63875
2026-08-04T11:44:56.438+00:00,1785843896438,BTC-USDT-SWAP,buy,short,0.2,63873.9
2026-08-04T11:44:56.430+00:00,1785843896430,BTC-USDT-SWAP,buy,short,3.14,63873.9
2026-08-04T11:44:56.365+00:00,1785843896365,BTC-USDT-SWAP,buy,short,15.02,63873.9
2026-08-04T11:44:56.356+00:00,1785843896356,BTC-USDT-SWAP,buy,short,1.06,63873.9
2026-08-04T11:44:56.345+00:00,1785843896345,BTC-USDT-SWAP,buy,short,0.1,63873.9
2026-08-04T11:44:56.295+00:00,1785843896295,BTC-USDT-SWAP,buy,short,0.33,63873.9
2026-08-04T11:44:56.085+00:00,1785843896085,BTC-USDT-SWAP,buy,short,1.71,63849.3
2026-08-04T11:44:51.905+00:00,1785843891905,BTC-USDT-SWAP,buy,short,7.75,63846
2026-08-04T11:44:51.900+00:00,1785843891900,BTC-USDT-SWAP,buy,short,15,63846
2026-08-04T11:45:50.842+00:00,1785843950842,BTC-USDT-SWAP,buy,short,1.82,63898.3
2026-08-04T11:45:50.827+00:00,1785843950827,BTC-USDT-SWAP,buy,short,3.14,63898.3
2026-08-04T11:45:50.628+00:00,1785843950628,BTC-USDT-SWAP,buy,short,1.6,63896.8
2026-08-04T11:45:50.548+00:00,1785843950548,BTC-USDT-SWAP,buy,short,2.87,63896.8
2026-08-04T11:45:50.516+00:00,1785843950516,BTC-USDT-SWAP,buy,short,499.34,63896.8
2026-08-04T11:45:50.421+00:00,1785843950421,BTC-USDT-SWAP,buy,short,1.65,63889.3
2026-08-04T11:45:44.828+00:00,1785843944828,BTC-USDT-SWAP,buy,short,2.62,63880.3
2026-08-04T11:45:44.699+00:00,1785843944699,BTC-USDT-SWAP,buy,short,0.01,63880.3
2026-08-04T11:45:44.570+00:00,1785843944570,BTC-USDT-SWAP,buy,short,0.94,63876.1
2026-08-04T11:50:17.100+00:00,1785844217100,BTC-USDT-SWAP,buy,short,0.01,63918.5
2026-08-04T11:50:16.755+00:00,1785844216755,BTC-USDT-SWAP,buy,short,0.86,63917.9
2026-08-04T11:50:16.727+00:00,1785844216727,BTC-USDT-SWAP,buy,short,1.73,63917.9
2026-08-04T11:50:16.673+00:00,1785844216673,BTC-USDT-SWAP,buy,short,1.57,63917.3
2026-08-04T11:49:56.962+00:00,1785844196962,BTC-USDT-SWAP,buy,short,3.72,63914
2026-08-04T11:49:55.484+00:00,1785844195484,BTC-USDT-SWAP,buy,short,12.33,63911.9
2026-08-04T11:49:52.919+00:00,1785844192919,BTC-USDT-SWAP,buy,short,0.22,63910.5
2026-08-04T11:49:41.958+00:00,1785844181958,BTC-USDT-SWAP,buy,short,0.18,63910.1
2026-08-04T11:49:41.896+00:00,1785844181896,BTC-USDT-SWAP,buy,short,0.17,63909.3
2026-08-04T11:49:41.883+00:00,1785844181883,BTC-USDT-SWAP,buy,short,3.63,63909.3
2026-08-04T11:49:41.876+00:00,1785844181876,BTC-USDT-SWAP,buy,short,1.89,63909.3
2026-08-04T11:49:41.856+00:00,1785844181856,BTC-USDT-SWAP,buy,short,0.01,63909.3
2026-08-04T11:49:41.792+00:00,1785844181792,BTC-USDT-SWAP,buy,short,8.99,63909.3
2026-08-04T11:49:41.459+00:00,1785844181459,BTC-USDT-SWAP,buy,short,0.31,63900.8
2026-08-04T11:50:46.532+00:00,1785844246532,BTC-USDT-SWAP,buy,short,3.06,63913
2026-08-04T11:52:11.286+00:00,1785844331286,BTC-USDT-SWAP,buy,short,0.41,63929.6
2026-08-04T11:51:58.383+00:00,1785844318383,BTC-USDT-SWAP,buy,short,0.97,63928.6
2026-08-04T11:51:57.382+00:00,1785844317382,BTC-USDT-SWAP,buy,short,57.35,63927.6
2026-08-04T11:51:55.548+00:00,1785844315548,BTC-USDT-SWAP,buy,short,135.92,63925.7
2026-08-04T11:51:55.182+00:00,1785844315182,BTC-USDT-SWAP,buy,short,0.99,63924.4
2026-08-04T11:51:53.132+00:00,1785844313132,BTC-USDT-SWAP,buy,short,7.49,63923.9
2026-08-04T11:51:52.883+00:00,1785844312883,BTC-USDT-SWAP,buy,short,0.03,63923.1
2026-08-04T11:51:47.225+00:00,1785844307225,BTC-USDT-SWAP,buy,short,47.67,63907.2
2026-08-04T12:00:02.348+00:00,1785844802348,BTC-USDT-SWAP,buy,short,30,63892.5
2026-08-04T12:37:09.173+00:00,1785847029173,BTC-USDT-SWAP,buy,short,5,63919.1
2026-08-04T12:38:16.592+00:00,1785847096592,BTC-USDT-SWAP,buy,short,3.3,64048.2
2026-08-04T12:38:16.549+00:00,1785847096549,BTC-USDT-SWAP,buy,short,0.78,64048.2
