ts_utc,ts_ms,open_interest,contract_volume,long_short,taker_buy,taker_sell,funding_okx
2026-07-19T12:00:00+00:00,1784462400000,2618214264.4799,133848105.8055,1.35,65558763.9444,68098199.8523,5.94778872743e-05
2026-07-19T13:00:00+00:00,1784466000000,2617622340.1981,319556014.3425,1.36,165384852.1726,153629793.155,5.94778872743e-05
2026-07-19T14:00:00+00:00,1784469600000,2626992124.3655,124051585.794,1.39,53821171.9722,70230413.8218,5.94778872743e-05
2026-07-19T15:00:00+00:00,1784473200000,2630959225.7222,132148792.8576,1.41,55444956.4743,76703836.3833,5.94778872743e-05
2026-07-19T16:00:00+00:00,1784476800000,2641871516.1217,76545507.8729,1.41,40641937.0196,35903570.8533,4.22130855567e-05
2026-07-19T17:00:00+00:00,1784480400000,2644584527.459,81738031.5926,1.4,50058181.5387,31679850.0538,4.22130855567e-05
2026-07-19T18:00:00+00:00,1784484000000,2657859598.4978,155994429.7377,1.4,73041298.4207,82890236.1705,4.22130855567e-05
2026-07-19T19:00:00+00:00,1784487600000,2644715136.228,148334667.1271,1.4,84442833.4572,63645272.6044,4.22130855567e-05
2026-07-19T20:00:00+00:00,1784491200000,2645692508.4444,38846187.7297,1.4,21221566.9445,17624620.7851,4.22130855567e-05
2026-07-19T21:00:00+00:00,1784494800000,2645459377.7414,44626089.9166,1.4,23162435.2754,21463654.6413,4.22130855567e-05
2026-07-19T22:00:00+00:00,1784498400000,2643980248.2545,54789434.2066,1.4,30177903.6278,24609702.6469,4.22130855567e-05
2026-07-19T23:00:00+00:00,1784502000000,2656327879.5727,244353524.9556,1.41,113218282.5745,131135242.3811,4.22130855567e-05
2026-07-20T00:00:00+00:00,1784505600000,2639185335.5834,86148872.1834,1.41,40540624.6262,45608247.5573,1.49115311815e-05
2026-07-20T01:00:00+00:00,1784509200000,2630915719.3742,401654549.6825,1.44,189532949.8944,211394919.0103,1.49115311815e-05
2026-07-20T02:00:00+00:00,1784512800000,2629131644.6296,266592086.194,1.42,138242984.405,128299158.8407,1.49115311815e-05
2026-07-20T03:00:00+00:00,1784516400000,2639745215.9493,267455293.2403,1.41,128291234.6725,139164058.5678,1.49115311815e-05
2026-07-20T04:00:00+00:00,1784520000000,2642325025.5634,112931920.0561,1.41,55115228.9779,57816691.0783,1.49115311815e-05
2026-07-20T05:00:00+00:00,1784523600000,2625774921.9216,163738626.9828,1.43,82830192.4905,80899018.5429,1.49115311815e-05
2026-07-20T06:00:00+00:00,1784527200000,2649917024.6389,595909261.2254,1.45,319653744.3298,273635175.2121,1.49115311815e-05
2026-07-20T07:00:00+00:00,1784530800000,2602907672.3301,600167636.7157,1.45,323256647.2214,273556108.0764,1.49115311815e-05
2026-07-20T08:00:00+00:00,1784534400000,2589492155.6205,268914421.6122,1.43,110970141.6617,157944279.9505,-1.0642569389e-06
2026-07-20T09:00:00+00:00,1784538000000,2608981117.5874,368063549.2256,1.42,223541012.2127,143127827.2993,-1.0642569389e-06
2026-07-20T10:00:00+00:00,1784541600000,2612964006.1372,117730186.4695,1.42,59732107.4653,57998079.0042,-1.0642569389e-06
2026-07-20T11:00:00+00:00,1784545200000,2615478604.5685,139479513.4631,1.41,71696604.1249,67782909.3383,-1.0642569389e-06
2026-07-20T12:00:00+00:00,1784548800000,2635592144.2614,531265221.972,1.36,235649453.0523,295615768.9198,-1.0642569389e-06
2026-07-20T13:00:00+00:00,1784552400000,2627978277.5757,345672122.2885,1.34,169423125.8373,176134008.9162,-1.0642569389e-06
2026-07-20T14:00:00+00:00,1784556000000,2607717058.0233,479330896.3629,1.38,236821545.3605,241486082.7792,-1.0642569389e-06
2026-07-20T15:00:00+00:00,1784559600000,2616550800.5029,383100910.5073,1.4,176210329.412,206691936.0981,-1.0642569389e-06
2026-07-20T16:00:00+00:00,1784563200000,2657038475.8397,1168908652.7518,1.26,499086865.8849,669817104.7752,1.51065561787e-05
2026-07-20T17:00:00+00:00,1784566800000,2669694903.2765,361884753.4613,1.18,193421518.0149,168463235.4464,1.51065561787e-05
2026-07-20T18:00:00+00:00,1784570400000,2708644017.6661,185699883.4167,1.16,85221897.0009,100477986.4157,1.51065561787e-05
2026-07-20T19:00:00+00:00,1784574000000,2670777884.6927,363591473.9796,1.17,185750098.5284,177655644.4745,1.51065561787e-05
2026-07-20T20:00:00+00:00,1784577600000,2645108833.113,265647786.8922,1.19,130017105.9346,135408906.215,1.51065561787e-05
2026-07-20T21:00:00+00:00,1784581200000,2635940441.8393,116192672.8885,1.2,51885500.1923,64307159.688,1.51065561787e-05
2026-07-20T22:00:00+00:00,1784584800000,2645704418.1575,83110877.358,1.19,31887569.5988,51223307.7593,1.51065561787e-05
2026-07-20T23:00:00+00:00,1784588400000,2640770425.0355,100322877.4367,1.19,55310473.7151,45012403.7216,1.51065561787e-05
2026-07-21T00:00:00+00:00,1784592000000,2640654823.1994,70429291.4169,1.2,30702352.12,39726450.6539,7.8604607579e-06
2026-07-21T01:00:00+00:00,1784595600000,2650859403.6808,171756686.5785,1.2,73207992.2665,98545691.6591,7.8604607579e-06
2026-07-21T02:00:00+00:00,1784599200000,2648308210.9757,200044838.6618,1.17,112450667.8394,87593146.8698,7.8604607579e-06
2026-07-21T03:00:00+00:00,1784602800000,2646683736.9515,123128829.3904,1.19,50562564.8577,72558639.3504,7.8604607579e-06
2026-07-21T04:00:00+00:00,1784606400000,2658952736.479,113019124.1203,1.18,51189432.6114,61829691.5089,7.8604607579e-06
2026-07-21T05:00:00+00:00,1784610000000,2670527865.9247,178473089.6284,1.16,97681379.9002,80791709.7282,7.8604607579e-06
2026-07-21T06:00:00+00:00,1784613600000,2657764024.2141,291104228.4862,1.18,112088875.3498,179015353.1364,7.8604607579e-06
2026-07-21T07:00:00+00:00,1784617200000,2665231898.5688,276050338.4126,1.16,144336343.8872,131713994.5254,7.8604607579e-06
2026-07-21T08:00:00+00:00,1784620800000,2679738020.4999,411429555.0793,1.18,173702346.27,237727208.8093,1.70667772237e-05
2026-07-21T09:00:00+00:00,1784624400000,2707865405.4102,338573956.1997,1.18,168639624.7633,169934318.186,1.70667772237e-05
2026-07-21T10:00:00+00:00,1784628000000,2716404046.0484,190845879.3469,1.15,101895494.4173,88950384.9296,1.70667772237e-05
2026-07-21T11:00:00+00:00,1784631600000,2719207233.6126,250511800.7474,1.12,114454520.0713,136057280.6761,1.70667772237e-05
2026-07-21T12:00:00+00:00,1784635200000,2733963374.7533,160207814.4536,1.1,77955434.3264,82252380.1272,1.70667772237e-05
2026-07-21T13:00:00+00:00,1784638800000,2742659202.5746,376150381.0971,1.12,138072402.495,238077978.6021,1.70667772237e-05
2026-07-21T14:00:00+00:00,1784642400000,2744763919.2352,531786232.4638,1.09,261764003.0831,270022229.3807,1.70667772237e-05
2026-07-21T15:00:00+00:00,1784646000000,2791878044.7801,573427494.1368,1.04,299886479.1065,273541015.0304,1.70667772237e-05
2026-07-21T16:00:00+00:00,1784649600000,2798971685.9643,290706636.5646,1.02,140102423.5914,150495905.3055,-3.86532726688e-05
2026-07-21T17:00:00+00:00,1784653200000,2804556306.2201,192689856.8617,1.01,99251271.8963,93356058.8614,-3.86532726688e-05
2026-07-21T18:00:00+00:00,1784656800000,2779476014.1181,395738524.0796,1.0,197098161.8933,195314867.1321,-3.86532726688e-05
2026-07-21T19:00:00+00:00,1784660400000,2793797938.1522,230004563.0034,1.01,80754481.2644,149235924.8326,-3.86532726688e-05
2026-07-21T20:00:00+00:00,1784664000000,2774703340.4693,130003106.649,0.98,64986911.6021,65014968.7355,-3.86532726688e-05
2026-07-21T21:00:00+00:00,1784667600000,2779262752.1579,73019004.2861,0.98,31529768.0307,41489236.2555,-3.86532726688e-05
2026-07-21T22:00:00+00:00,1784671200000,2780304497.4654,87228765.0724,0.98,38420885.9522,48807394.751,-3.86532726688e-05
2026-07-21T23:00:00+00:00,1784674800000,2761912188.6005,96601268.9673,0.98,56872167.8763,39729101.091,-3.86532726688e-05
2026-07-22T00:00:00+00:00,1784678400000,2749406011.0079,113240426.7494,1.0,45705886.4976,67534540.2518,6.45951712624e-05
2026-07-22T01:00:00+00:00,1784682000000,2749267675.611,182750174.5363,1.01,86582136.1512,96168038.3851,6.45951712624e-05
2026-07-22T02:00:00+00:00,1784685600000,2737393960.9619,200916177.3236,1.01,95317868.8338,104837658.3053,6.45951712624e-05
2026-07-22T03:00:00+00:00,1784689200000,2732464291.772,132290179.2651,1.01,70562818.5142,61727360.7509,6.45951712624e-05
2026-07-22T04:00:00+00:00,1784692800000,2732173149.3284,146537099.44,1.02,69615370.5822,76792022.0134,6.45951712624e-05
2026-07-22T05:00:00+00:00,1784696400000,2744957975.968,102241566.5701,1.03,44615369.1593,57625555.0826,6.45951712624e-05
2026-07-22T06:00:00+00:00,1784700000000,2730961828.8945,360588344.7643,1.01,226397578.7201,132797161.8732,6.45951712624e-05
2026-07-22T07:00:00+00:00,1784703600000,2731686256.0234,254428401.441,1.06,133137725.9068,120492002.0721,6.45951712624e-05
2026-07-22T08:00:00+00:00,1784707200000,2736336229.0781,218509269.1,1.09,115022841.317,103116995.9545,-4.6095462073e-06
2026-07-22T09:00:00+00:00,1784710800000,2724133114.6346,327200521.8765,1.1,130302022.8426,196898499.0339,-4.6095462073e-06
2026-07-22T10:00:00+00:00,1784714400000,2724759332.4199,127403834.8163,1.11,59851202.7109,67552632.1055,-4.6095462073e-06
2026-07-22T11:00:00+00:00,1784718000000,2741049275.5501,205950524.1518,1.14,70326168.083,135624356.0688,-4.6095462073e-06
2026-07-22T12:00:00+00:00,1784721600000,2753534239.1845,167404968.2807,1.16,79156302.7862,88248665.4945,-4.6095462073e-06
2026-07-22T13:00:00+00:00,1784725200000,2690313711.56,447659494.5404,1.16,293680947.5257,152184231.7014,-4.6095462073e-06
2026-07-22T14:00:00+00:00,1784728800000,2686900171.569,364367755.6031,1.24,153710400.1324,210657355.4708,-4.6095462073e-06
2026-07-22T15:00:00+00:00,1784732400000,2673681227.6422,492384567.2534,1.26,227102736.3442,264923901.443,-4.6095462073e-06
2026-07-22T16:00:00+00:00,1784736000000,2685307889.5818,367577914.3617,1.26,180739900.9625,186838013.3991,7.2341658587e-06
2026-07-22T17:00:00+00:00,1784739600000,2673470730.801,374537669.7122,1.24,160379205.5316,214158464.1807,7.2341658587e-06
2026-07-22T18:00:00+00:00,1784743200000,2639681180.7694,180396126.7553,1.27,95129622.7924,85262189.379,7.2341658587e-06
2026-07-22T19:00:00+00:00,1784746800000,2612192267.1109,184150927.5114,1.26,98420592.7615,85378638.5382,7.2341658587e-06
2026-07-22T20:00:00+00:00,1784750400000,2607965558.3792,104005541.7331,1.26,53935810.5644,49988535.8777,7.2341658587e-06
2026-07-22T21:00:00+00:00,1784754000000,2614563779.1047,106347550.7861,1.26,50208972.212,56138578.5741,7.2341658587e-06
2026-07-22T22:00:00+00:00,1784757600000,2621140389.669,77440554.7491,1.27,28313954.9283,49126599.8208,7.2341658587e-06
2026-07-22T23:00:00+00:00,1784761200000,2619934861.132,64111079.3454,1.26,37374907.1667,26736172.1787,7.2341658587e-06
2026-07-23T00:00:00+00:00,1784764800000,2613911131.9645,79026182.1252,1.26,41855418.401,37170763.7242,3.45300865541e-05
2026-07-23T01:00:00+00:00,1784768400000,2618281682.7211,179530422.4855,1.23,96714856.8668,82815565.6188,3.45300865541e-05
2026-07-23T02:00:00+00:00,1784772000000,2620075571.8204,208695010.321,1.24,105779246.7022,102709745.5728,3.45300865541e-05
2026-07-23T03:00:00+00:00,1784775600000,2603704195.853,164161562.1446,1.26,68068718.8505,95788566.4285,3.45300865541e-05
2026-07-23T04:00:00+00:00,1784779200000,2628767016.0553,202560321.001,1.28,122339079.2903,80004069.9577,3.45300865541e-05
2026-07-23T05:00:00+00:00,1784782800000,2630698797.4571,115726519.1659,1.31,55776355.3494,59950163.8165,3.45300865541e-05
2026-07-23T06:00:00+00:00,1784786400000,2619170637.8461,99977362.9352,1.33,45695685.2599,54199795.1274,3.45300865541e-05
2026-07-23T07:00:00+00:00,1784790000000,2621842941.726,79867427.9569,1.34,38182168.4631,41685259.4938,3.45300865541e-05
2026-07-23T08:00:00+00:00,1784793600000,2639940701.1292,352743621.5648,1.33,203990835.9852,147027602.1129,-3.33148169405e-05
2026-07-23T09:00:00+00:00,1784797200000,2659319352.8892,185531760.9778,1.34,90089922.3215,95441838.6562,-3.33148169405e-05
2026-07-23T10:00:00+00:00,1784800800000,2662815948.6049,142397694.6029,1.33,74100018.2358,68297676.3671,-3.33148169405e-05
2026-07-23T11:00:00+00:00,1784804400000,2661780023.1723,129112271.5066,1.33,62361409.2175,66732064.1097,-3.33148169405e-05
2026-07-23T12:00:00+00:00,1784808000000,2668701680.9912,113006918.5315,1.32,68732884.1208,44274034.4107,-3.33148169405e-05
2026-07-23T13:00:00+00:00,1784811600000,2665861392.6267,614800385.3331,1.4,307581978.4891,301002554.0838,-3.33148169405e-05
2026-07-23T14:00:00+00:00,1784815200000,2660132592.8714,547124074.1892,1.44,272718204.2808,271791559.8037,-3.33148169405e-05
2026-07-23T15:00:00+00:00,1784818800000,2673353202.9911,398910330.7647,1.51,194405655.1127,203409841.3574,-3.33148169405e-05
2026-07-23T16:00:00+00:00,1784822400000,2668421652.6959,426832791.8787,1.54,208973994.6098,208440131.6924,3.09437083436e-05
2026-07-23T17:00:00+00:00,1784826000000,2684371783.4986,239431473.0118,1.56,133647541.8814,105734385.5314,3.09437083436e-05
2026-07-23T18:00:00+00:00,1784829600000,2623394304.7732,246613995.58,1.58,127461461.3797,117960541.1014,3.09437083436e-05
2026-07-23T19:00:00+00:00,1784833200000,2619546615.6471,120266294.2684,1.59,54359960.1767,65905240.2959,3.09437083436e-05
2026-07-23T20:00:00+00:00,1784836800000,2615980894.7909,141530657.6529,1.6,66134701.0178,75254826.745,3.09437083436e-05
2026-07-23T21:00:00+00:00,1784840400000,2612788953.2374,154028702.6918,1.6,64411927.1791,89616775.5127,3.09437083436e-05
2026-07-23T22:00:00+00:00,1784844000000,2613657076.8946,123345605.682,1.6,55264921.9073,68080683.7746,3.09437083436e-05
2026-07-23T23:00:00+00:00,1784847600000,2613002004.2276,139104413.2928,1.6,65055245.2171,74047749.9051,3.09437083436e-05
2026-07-24T00:00:00+00:00,1784851200000,2609341819.4205,113103228.1288,1.59,62026833.1658,51076394.963,1.46168809e-07
2026-07-24T01:00:00+00:00,1784854800000,2620524300.5628,257473754.2194,1.58,154562234.8481,101865401.8279,1.46168809e-07
2026-07-24T02:00:00+00:00,1784858400000,2618940348.7896,139769682.107,1.59,70659633.4522,69110048.6548,1.46168809e-07
2026-07-24T03:00:00+00:00,1784862000000,2625756333.9664,128895591.8269,1.58,59526311.8711,69369273.4566,1.46168809e-07
2026-07-24T04:00:00+00:00,1784865600000,2628248857.4003,321541544.1764,1.55,152451754.1201,169089790.0564,1.46168809e-07
2026-07-24T05:00:00+00:00,1784869200000,2630761811.3136,172498775.5305,1.51,93856908.0729,78641867.4576,1.46168809e-07
2026-07-24T06:00:00+00:00,1784872800000,2631528718.0252,75833555.5924,1.51,34054396.7824,41779158.81,1.46168809e-07
2026-07-24T07:00:00+00:00,1784876400000,2633002758.1401,148380376.7367,1.52,63225380.7361,85154996.0006,1.46168809e-07
2026-07-24T08:00:00+00:00,1784880000000,2632620017.5102,506714932.1544,1.49,261901800.6633,244661845.4473,-8.3475733975e-06
2026-07-24T09:00:00+00:00,1784883600000,2633720525.7358,143499067.7941,1.51,84951055.317,58387560.6523,-8.3475733975e-06
2026-07-24T10:00:00+00:00,1784887200000,2622932403.8607,347110252.2891,1.55,176541392.2566,169567563.866,-8.3475733975e-06
2026-07-24T11:00:00+00:00,1784890800000,2631574697.97,155796410.2661,1.55,80490908.1817,75212602.8554,-8.3475733975e-06
2026-07-24T12:00:00+00:00,1784894400000,2649133645.4808,186127789.1624,1.55,83035663.5771,102856498.3708,-8.3475733975e-06
2026-07-24T13:00:00+00:00,1784898000000,2665173601.2395,220176951.0155,1.55,119635985.8668,99517446.0135,-8.3475733975e-06
2026-07-24T14:00:00+00:00,1784901600000,2672171585.0784,1214976346.6516,1.65,654211978.7156,539828219.8576,-8.3475733975e-06
2026-07-24T15:00:00+00:00,1784905200000,2703969606.6683,855552314.5094,1.71,463130245.352,388934595.8388,-8.3475733975e-06
2026-07-24T16:00:00+00:00,1784908800000,2698840054.7825,673451216.6648,1.77,348824136.3209,324626747.3297,4.63556429945e-05
2026-07-24T17:00:00+00:00,1784912400000,2706930426.3064,198852067.9142,1.75,105450091.0819,93364250.2977,4.63556429945e-05
2026-07-24T18:00:00+00:00,1784916000000,2691317252.2006,158288698.5649,1.78,74258473.9768,84030224.5881,4.63556429945e-05
2026-07-24T19:00:00+00:00,1784919600000,2671867545.9596,149532849.5415,1.78,74091462.2982,75441233.3297,4.63556429945e-05
2026-07-24T20:00:00+00:00,1784923200000,2679264239.5226,103711873.2262,1.78,62071325.4865,41632533.4147,4.63556429945e-05
2026-07-24T21:00:00+00:00,1784926800000,2675548627.992,65030313.7044,1.84,37868283.9536,27162029.7508,4.63556429945e-05
2026-07-24T22:00:00+00:00,1784930400000,2666174701.7117,73408423.5883,1.83,42122671.9821,31284482.0202,4.63556429945e-05
2026-07-24T23:00:00+00:00,1784934000000,2670828736.4311,36173269.4576,1.83,16244761.2622,19928508.1953,4.63556429945e-05
2026-07-25T00:00:00+00:00,1784937600000,2668588171.4131,25525516.3141,1.82,12977924.0868,12547592.2273,2.97244816893e-05
2026-07-25T01:00:00+00:00,1784941200000,2663459473.7638,77915259.257,1.81,49940654.516,27973252.9463,2.97244816893e-05
2026-07-25T02:00:00+00:00,1784944800000,2668970772.1305,93083241.6951,1.74,52719471.8492,40363769.8459,2.97244816893e-05
2026-07-25T03:00:00+00:00,1784948400000,2666981285.5106,49359506.6463,1.73,25552255.0534,23794444.4729,2.97244816893e-05
2026-07-25T04:00:00+00:00,1784952000000,2669103138.3552,43341598.081,1.74,20071178.6471,23270419.4339,2.97244816893e-05
2026-07-25T05:00:00+00:00,1784955600000,2667475856.9874,70042549.2397,1.74,23906089.0871,46136460.1526,2.97244816893e-05
2026-07-25T06:00:00+00:00,1784959200000,2660426536.7116,84843257.4583,1.72,51086010.4582,33757247.0,2.97244816893e-05
2026-07-25T07:00:00+00:00,1784962800000,2662519671.2344,80772816.5053,1.71,40883287.2636,39886906.4026,2.97244816893e-05
2026-07-25T08:00:00+00:00,1784966400000,2657984114.8961,49687372.7056,1.71,24783613.3385,24898587.9813,2.85540115723e-05
2026-07-25T09:00:00+00:00,1784970000000,2661670553.9235,171871445.1982,1.69,103715961.7128,66824811.3486,2.85540115723e-05
2026-07-25T10:00:00+00:00,1784973600000,2659812489.6804,81970536.7063,1.7,39638366.2999,42329198.4426,2.85540115723e-05
2026-07-25T11:00:00+00:00,1784977200000,2665010261.358,76879707.9569,1.71,41555803.2669,35323904.6901,2.85540115723e-05
2026-07-25T12:00:00+00:00,1784980800000,2665651308.3778,55263190.7531,1.72,26717180.4831,28519275.4244,2.85540115723e-05
2026-07-25T13:00:00+00:00,1784984400000,2666277808.4297,58123002.4808,1.71,23936753.6087,34186248.8721,2.85540115723e-05
2026-07-25T14:00:00+00:00,1784988000000,2674775055.1366,195317344.6921,1.73,69766639.1098,125499549.7042,2.85540115723e-05
2026-07-25T15:00:00+00:00,1784991600000,2673679004.3314,85683965.7757,1.78,44909632.5443,40772570.4181,2.85540115723e-05
2026-07-25T16:00:00+00:00,1784995200000,2681857654.4029,83813985.8876,1.73,44625516.322,39188469.5656,-1.9531187263e-06
2026-07-25T17:00:00+00:00,1784998800000,2674252646.6119,54202671.3585,1.71,30829541.6016,23371943.1428,-1.9531187263e-06
2026-07-25T18:00:00+00:00,1785002400000,2666187890.6074,115096000.5059,1.74,39670839.6864,75415129.5057,-1.9531187263e-06
2026-07-25T19:00:00+00:00,1785006000000,2640513279.4737,157175922.2005,1.75,68474393.579,88701528.6214,-1.9531187263e-06
2026-07-25T20:00:00+00:00,1785009600000,2640833538.5619,43753806.9458,1.74,22174832.2561,21578974.6897,-1.9531187263e-06
2026-07-25T21:00:00+00:00,1785013200000,2638881631.1104,51852148.703,1.73,32893836.9164,18958311.7867,-1.9531187263e-06
2026-07-25T22:00:00+00:00,1785016800000,2634185682.8953,63605503.6163,1.81,27632035.7551,35973467.8613,-1.9531187263e-06
2026-07-25T23:00:00+00:00,1785020400000,2633641054.1336,40254806.5483,1.81,16798432.3609,23456374.1875,-1.9531187263e-06
2026-07-26T00:00:00+00:00,1785024000000,2635133869.57,40456595.3625,1.81,29145922.2236,11310673.139,4.04469961172e-05
2026-07-26T01:00:00+00:00,1785027600000,2632531253.8606,85432205.0169,1.78,36606357.774,48825847.2429,4.04469961172e-05
2026-07-26T02:00:00+00:00,1785031200000,2636111871.068,97426807.0517,1.79,48398148.9102,49028658.1415,4.04469961172e-05
2026-07-26T03:00:00+00:00,1785034800000,2638160690.4512,58385867.8584,1.8,23602180.4492,34783687.4092,4.04469961172e-05
2026-07-26T04:00:00+00:00,1785038400000,2638842793.2558,79630355.941,1.81,38564182.0202,41066173.9208,4.04469961172e-05
2026-07-26T05:00:00+00:00,1785042000000,2639786688.5675,63277426.3369,1.81,28924154.5332,34353045.9683,4.04469961172e-05
2026-07-26T06:00:00+00:00,1785045600000,2634462004.2813,78805267.3724,1.79,43943872.2351,34861395.1372,4.04469961172e-05
2026-07-26T07:00:00+00:00,1785049200000,2626590325.5577,131167818.1494,1.77,68321644.7456,62846173.4039,4.04469961172e-05
2026-07-26T08:00:00+00:00,1785052800000,2626155819.0947,88858029.3792,1.75,48632886.5186,40225142.8606,2.91130085216e-05
2026-07-26T09:00:00+00:00,1785056400000,2626831127.5246,49525579.1303,1.75,23147104.8138,26378474.3165,2.91130085216e-05
2026-07-26T10:00:00+00:00,1785060000000,2631951777.1679,67934950.1031,1.75,34962891.4048,32972058.6983,2.91130085216e-05
2026-07-26T11:00:00+00:00,1785063600000,2624128315.8894,75980412.0753,1.74,40228795.5886,35751616.4867,2.91130085216e-05
2026-07-26T12:00:00+00:00,1785067200000,2621022821.741,37967747.3689,1.72,21903458.1963,16060104.9203,2.91130085216e-05
2026-07-26T13:00:00+00:00,1785070800000,2606600826.6242,157418540.4022,1.73,77699134.841,79719405.5612,2.91130085216e-05
2026-07-26T14:00:00+00:00,1785074400000,2613679043.8348,98760964.4421,1.71,57676243.3724,41081914.0276,2.91130085216e-05
2026-07-26T15:00:00+00:00,1785078000000,2584454767.28,272248533.0573,1.63,131944579.5568,140303947.0335,2.91130085216e-05
2026-07-26T16:00:00+00:00,1785081600000,2590367785.9648,183374688.5115,1.68,89319501.7842,94055186.7273,1.07069213573e-05
2026-07-26T17:00:00+00:00,1785085200000,2586804809.5493,206471312.5629,1.71,97021017.1358,109450295.4271,1.07069213573e-05
2026-07-26T18:00:00+00:00,1785088800000,2603266278.8541,76509455.0743,1.69,40407234.9679,36102220.1064,1.07069213573e-05
2026-07-26T19:00:00+00:00,1785092400000,2600227391.3614,31797280.4498,1.69,14168236.632,17629043.8178,1.07069213573e-05
2026-07-26T20:00:00+00:00,1785096000000,2599102477.4267,30869530.131,1.68,14959088.2894,15910441.8416,1.07069213573e-05
2026-07-26T21:00:00+00:00,1785099600000,2596356057.5116,31793577.5998,1.67,18269946.5924,13523631.0074,1.07069213573e-05
2026-07-26T22:00:00+00:00,1785103200000,2595136086.6319,75205087.2664,1.67,28957142.929,46247944.3373,1.07069213573e-05
2026-07-26T23:00:00+00:00,1785106800000,2540210947.5334,608259521.9762,1.65,244196940.1525,364060490.1439,1.07069213573e-05
2026-07-27T00:00:00+00:00,1785110400000,2524899190.9422,301515604.5699,1.6,143675220.5898,157822819.8172,7.56427045204e-05
2026-07-27T01:00:00+00:00,1785114000000,2535984527.7413,229453072.8175,1.58,138392567.3845,90896139.3997,7.56427045204e-05
2026-07-27T02:00:00+00:00,1785117600000,2543204911.8086,225044116.6432,1.61,105542286.1805,119429760.6722,7.56427045204e-05
2026-07-27T03:00:00+00:00,1785121200000,2548876763.5011,100379135.0774,1.61,48573732.1441,51805363.8544,7.56427045204e-05
2026-07-27T04:00:00+00:00,1785124800000,2556137166.8121,131719736.1984,1.61,66429200.5923,65290535.6061,7.56427045204e-05
2026-07-27T05:00:00+00:00,1785128400000,2559137882.9745,133915880.4598,1.62,70862030.2992,63053850.1606,7.56427045204e-05
2026-07-27T06:00:00+00:00,1785132000000,2563902702.9691,91723956.0961,1.6,42785930.5457,48938025.5504,7.56427045204e-05
2026-07-27T07:00:00+00:00,1785135600000,2557173590.5433,385470943.8396,1.59,190438047.6851,195032181.8195,7.56427045204e-05
2026-07-27T08:00:00+00:00,1785139200000,2564690587.904,193763067.2065,1.57,108821122.2327,84872136.7532,5.25092874623e-05
2026-07-27T09:00:00+00:00,1785142800000,2568533403.7487,161679748.894,1.58,74242116.3297,87328493.1492,5.25092874623e-05
2026-07-27T10:00:00+00:00,1785146400000,2571737240.6509,153594944.5776,1.6,65635723.2854,87918210.0571,5.25092874623e-05
2026-07-27T11:00:00+00:00,1785150000000,2572304037.7508,93179350.8262,1.6,33240893.6056,59705233.8351,5.25092874623e-05
2026-07-27T12:00:00+00:00,1785153600000,2583396367.0881,144173540.2701,1.58,80204703.0451,63968055.5554,5.25092874623e-05
2026-07-27T13:00:00+00:00,1785157200000,2592840994.9313,417391945.9518,1.51,199960214.2506,215560626.9788,5.25092874623e-05
2026-07-27T14:00:00+00:00,1785160800000,2556827866.3134,677759680.6602,1.51,361019324.1164,316164039.6095,5.25092874623e-05
2026-07-27T15:00:00+00:00,1785164400000,2544829752.2766,827833614.6813,1.58,444843910.7642,371889494.8965,5.25092874623e-05
2026-07-27T16:00:00+00:00,1785168000000,2553886904.9083,292345487.8228,1.55,159191996.7566,131303147.8329,2.28280571175e-05
2026-07-27T17:00:00+00:00,1785171600000,2566358798.9372,329460487.0231,1.57,140987936.8513,188472498.5079,2.28280571175e-05
2026-07-27T18:00:00+00:00,1785175200000,2581921875.7534,224089695.2229,1.56,117444985.0034,106644710.2195,2.28280571175e-05
2026-07-27T19:00:00+00:00,1785178800000,2568332047.9356,152745262.5486,1.54,88830922.7379,63629560.1011,2.28280571175e-05
2026-07-27T20:00:00+00:00,1785182400000,2568726144.4572,106430515.0246,1.55,54236004.8401,52185152.2848,2.28280571175e-05
2026-07-27T21:00:00+00:00,1785186000000,2566301323.2607,52082152.0038,1.55,23792842.6625,28286101.3497,2.28280571175e-05
2026-07-27T22:00:00+00:00,1785189600000,2565900656.9763,53941366.2164,1.53,28926427.006,25013318.578,2.28280571175e-05
2026-07-27T23:00:00+00:00,1785193200000,2519817359.3469,621521169.7701,1.6,402912401.3585,194443599.0956,2.28280571175e-05
2026-07-28T00:00:00+00:00,1785196800000,2575809227.5901,614750860.0422,1.67,284285615.7713,321808330.2271,2.42408062139e-05
2026-07-28T01:00:00+00:00,1785200400000,2602643744.0206,372520454.0132,1.63,188066748.7653,180797033.4636,2.42408062139e-05
2026-07-28T02:00:00+00:00,1785204000000,2632224895.4263,612834529.295,1.69,354436142.1376,245451303.2671,2.42408062139e-05
2026-07-28T03:00:00+00:00,1785207600000,2639966876.7,162064295.853,1.72,76576790.7073,85487505.1457,2.42408062139e-05
2026-07-28T04:00:00+00:00,1785211200000,2635191827.1349,172249510.2508,1.78,89810283.5627,82437950.8792,2.42408062139e-05
2026-07-28T05:00:00+00:00,1785214800000,2643539706.965,120093365.8345,1.78,60191564.7433,59901801.0913,2.42408062139e-05
2026-07-28T06:00:00+00:00,1785218400000,2642935901.6147,248017908.1764,1.81,97979538.6605,150038363.1712,2.42408062139e-05
2026-07-28T07:00:00+00:00,1785222000000,2650567128.0533,153347455.6335,1.8,67910500.3143,85422297.7268,2.42408062139e-05
