time,open,high,low,close,tick_volume,spread,real_volume
1785529920,62916.68,62929.92,62916.55,62928.15,58,1000,0
1785529980,62927.56,62943.96,62925.66,62939.76,61,1000,0
1785530040,62939.97,62941.36,62920.7,62940.99,60,1000,0
1785530100,62938.71,62940.65,62894.2,62895.4,64,1000,0
1785530160,62900.41,62923.96,62894.13,62921.36,62,1000,0
1785530220,62921.33,62925.38,62908.27,62914.45,63,1000,0
1785530280,62914.94,62921.2,62913.33,62918.08,53,1000,0
1785530340,62918.12,62920.09,62892.21,62892.21,64,1000,0
1785530400,62894.05,62919.38,62885.05,62918.06,65,1000,0
1785530460,62916.8,62946.58,62916.8,62937.67,58,1000,0
1785530520,62940.63,62940.63,62920.08,62920.08,52,1000,0
1785530580,62920.07,62943.21,62912.64,62943.11,65,1000,0
1785530640,62937.43,62944.3,62926.77,62928.24,62,1000,0
1785530700,62928.31,62945.81,62925.53,62943.34,59,1000,0
1785530760,62945.02,62946.91,62934.34,62946.91,54,1000,0
1785530820,62947.12,62947.21,62934.73,62942.06,54,1000,0
1785530880,62942.94,62945.62,62923.69,62926.82,62,1000,0
1785530940,62927.32,62927.32,62907.24,62909.89,63,1000,0
1785531000,62913.45,62916.71,62905.05,62907.36,56,1000,0
1785531060,62907.48,62917.01,62904.94,62917.01,56,1000,0
1785531120,62917.03,62934.06,62906.24,62925.66,66,1000,0
1785531180,62926.01,62932.74,62884.84,62916.19,132,1000,0
1785531240,62917.61,62918.12,62861.24,62893.14,88,1000,0
1785531300,62893.13,62912.94,62876.81,62887.72,87,1000,0
1785531360,62887.72,62887.72,62863.27,62870.84,72,1000,0
1785531420,62868.96,62875.8,62861.23,62872.49,54,1000,0
1785531480,62872.21,62892.0,62862.01,62887.06,70,1000,0
1785531540,62887.81,62897.61,62873.23,62892.93,77,1000,0
1785531600,62892.97,62897.58,62865.98,62870.53,58,1000,0
1785531660,62870.59,62871.44,62846.14,62853.91,62,1000,0
1785531720,62859.13,62868.85,62774.27,62775.86,100,1000,0
1785531780,62772.73,62837.59,62772.73,62836.87,74,1000,0
1785531840,62834.72,62852.36,62829.74,62850.09,61,1000,0
1785531900,62845.66,62873.53,62844.48,62867.52,64,1000,0
1785531960,62865.57,62875.85,62865.42,62874.12,55,1000,0
1785532020,62872.18,62905.64,62872.18,62900.97,68,1000,0
1785532080,62905.47,62905.47,62886.3,62894.66,54,1000,0
1785532140,62894.45,62901.38,62883.13,62899.6,56,1000,0
1785532200,62900.05,62908.15,62895.58,62907.91,53,1000,0
1785532260,62907.92,62912.12,62887.29,62909.61,63,1000,0
1785532320,62908.98,62920.61,62906.1,62913.26,58,1000,0
1785532380,62916.63,62945.57,62916.63,62936.78,68,1000,0
1785532440,62938.54,62951.61,62937.95,62943.74,59,1000,0
1785532500,62944.89,62952.73,62933.52,62937.9,60,1000,0
1785532560,62937.32,62950.5,62934.47,62947.2,53,1000,0
1785532620,62947.35,62969.1,62945.03,62966.36,73,1000,0
1785532680,62966.36,62966.74,62958.39,62961.43,52,1000,0
1785532740,62961.8,62975.33,62941.38,62941.38,66,1000,0
1785532800,62946.48,62953.78,62938.01,62944.18,53,1000,0
1785532860,62944.46,62952.72,62943.98,62947.98,55,1000,0
1785532920,62947.66,62973.09,62947.66,62961.22,58,1000,0
1785532980,62962.23,62974.74,62962.23,62967.46,57,1000,0
1785533040,62967.45,62979.87,62967.26,62967.42,58,1000,0
1785533100,62966.78,62966.78,62943.29,62962.84,67,1000,0
1785533160,62962.32,62970.53,62941.51,62941.51,58,1000,0
1785533220,62943.5,62954.92,62927.71,62934.87,62,1000,0
1785533280,62933.94,62940.45,62930.94,62936.74,53,1000,0
1785533340,62938.15,62954.56,62932.53,62954.5,60,1000,0
1785533400,62957.05,62975.86,62942.39,62942.39,75,1000,0
1785533460,62944.33,62948.51,62926.18,62946.0,63,1000,0
1785533520,62948.1,62948.1,62925.87,62934.88,59,1000,0
1785533580,62937.63,62944.56,62929.84,62941.03,57,1000,0
1785533640,62940.81,62951.63,62940.81,62949.59,47,1000,0
1785533700,62949.78,62954.77,62935.36,62937.7,58,1000,0
1785533760,62938.7,62945.42,62926.29,62929.55,58,1000,0
1785533820,62930.56,62939.61,62928.3,62932.28,52,1000,0
1785533880,62932.29,62958.33,62932.29,62951.37,67,1000,0
1785533940,62950.98,62970.51,62950.98,62962.74,61,1000,0
1785534000,62961.83,62973.78,62931.03,62943.74,70,1000,0
1785534060,62943.84,62955.55,62938.73,62945.84,60,1000,0
1785534120,62946.17,62946.32,62933.7,62938.52,58,1000,0
1785534180,62938.28,62964.1,62924.34,62933.68,113,1000,0
1785534240,62934.33,62966.91,62927.38,62966.91,166,1000,0
1785534300,62966.94,62978.15,62945.55,62974.48,75,1000,0
1785534360,62974.48,62993.78,62955.88,62983.82,121,1000,0
1785534420,62985.3,62993.82,62976.23,62985.64,52,1000,0
1785534480,62985.6,63005.58,62979.5,62983.43,50,1000,0
1785534540,62983.16,62990.85,62962.61,62977.43,72,1000,0
1785534600,62978.9,62992.3,62943.2,62956.16,265,1000,0
1785534660,62962.9,62971.16,62935.83,62947.69,70,1000,0
1785534720,62947.98,62959.63,62942.96,62942.96,63,1000,0
1785534780,62942.75,62948.86,62941.1,62942.45,53,1000,0
1785534840,62941.32,62945.2,62929.48,62934.68,60,1000,0
1785534900,62933.04,62933.04,62886.59,62906.71,75,1000,0
1785534960,62906.07,62911.47,62893.2,62899.44,58,1000,0
1785535020,62899.36,62899.36,62861.37,62866.17,65,1000,0
1785535080,62866.17,62884.02,62866.17,62878.53,51,1000,0
1785535140,62878.71,62896.73,62876.51,62892.17,63,1000,0
1785535200,62893.21,62895.52,62840.98,62862.12,77,1000,0
1785535260,62862.12,62878.19,62827.43,62835.41,67,1000,0
1785535320,62834.26,62852.93,62821.94,62840.3,72,1000,0
1785535380,62840.28,62857.17,62794.5,62855.91,84,1000,0
1785535440,62857.19,62891.68,62855.29,62891.68,78,1000,0
1785535500,62891.76,62923.17,62879.19,62921.82,67,1000,0
1785535560,62922.43,62929.63,62887.74,62904.31,82,1000,0
1785535620,62902.41,62923.34,62902.41,62922.02,66,1000,0
1785535680,62916.22,62940.82,62915.76,62929.55,63,1000,0
1785535740,62937.71,62962.49,62937.71,62957.4,58,1000,0
1785535800,62961.09,62965.29,62940.52,62948.44,56,1000,0
1785535860,62948.69,62960.36,62939.89,62941.01,57,1000,0
1785535920,62940.34,62942.48,62923.85,62937.95,57,1000,0
1785535980,62938.46,62955.34,62930.69,62935.62,55,1000,0
1785536040,62935.08,62941.99,62931.02,62940.66,52,1000,0
1785536100,62941.77,62944.05,62935.59,62944.05,53,1000,0
1785536160,62942.89,62955.74,62930.69,62932.87,59,1000,0
1785536220,62936.93,62947.16,62930.01,62933.39,49,1000,0
1785536280,62933.68,62942.04,62930.04,62937.36,53,1000,0
1785536340,62938.44,62946.36,62927.15,62927.25,58,1000,0
1785536400,62927.34,62948.53,62927.34,62945.68,57,1000,0
1785536460,62945.47,62952.62,62944.77,62952.62,58,1000,0
1785536520,62955.53,62965.69,62944.0,62959.3,63,1000,0
1785536580,62959.29,62961.98,62947.39,62955.43,58,1000,0
1785536640,62955.62,62958.93,62935.03,62936.87,62,1000,0
1785536700,62940.18,62940.18,62924.32,62930.34,58,1000,0
1785536760,62931.31,62941.07,62930.97,62939.77,57,1000,0
1785536820,62939.59,62943.83,62937.38,62938.17,52,1000,0
1785536880,62937.82,62947.08,62931.55,62944.02,58,1000,0
1785536940,62944.18,62957.21,62921.54,62921.54,73,1000,0
1785537000,62924.42,62931.02,62916.88,62922.82,60,1000,0
1785537060,62922.67,62937.11,62916.57,62928.09,58,1000,0
1785537120,62930.4,62943.03,62916.11,62917.64,64,1000,0
1785537180,62918.02,62925.79,62912.86,62918.54,49,1000,0
1785537240,62921.38,62941.62,62909.74,62909.74,60,1000,0
1785537300,62913.83,62914.28,62862.44,62865.26,75,1000,0
1785537360,62864.68,62875.54,62848.12,62875.5,54,1000,0
1785537420,62875.48,62885.12,62863.2,62885.01,56,1000,0
1785537480,62884.84,62890.21,62878.88,62882.98,60,1000,0
1785537540,62883.15,62889.63,62880.41,62889.63,54,1000,0
1785537600,62889.63,62889.73,62879.1,62885.23,51,1000,0
1785537660,62885.23,62898.17,62883.42,62898.11,51,1000,0
1785537720,62898.11,62901.5,62890.48,62901.5,51,1000,0
1785537780,62901.46,62901.46,62871.66,62892.19,60,1000,0
1785537840,62889.57,62891.26,62882.19,62882.19,59,1000,0
1785537900,62882.19,62895.19,62876.14,62884.18,53,1000,0
1785537960,62886.52,62899.59,62883.42,62890.78,57,1000,0
1785538020,62890.79,62895.1,62883.44,62888.4,54,1000,0
1785538080,62888.41,62904.37,62888.41,62890.68,48,1000,0
1785538140,62890.18,62899.2,62864.07,62871.35,58,1000,0
1785538200,62871.36,62879.27,62863.45,62872.62,56,1000,0
1785538260,62872.8,62878.23,62847.34,62855.54,63,1000,0
1785538320,62858.21,62870.58,62857.53,62864.28,60,1000,0
1785538380,62865.13,62870.32,62850.86,62851.15,51,1000,0
1785538440,62849.97,62875.43,62848.79,62870.44,61,1000,0
1785538500,62867.7,62872.99,62861.99,62871.94,53,1000,0
1785538560,62872.68,62873.35,62860.63,62871.27,53,1000,0
1785538620,62871.49,62875.21,62864.94,62865.04,56,1000,0
1785538680,62863.95,62877.02,62863.54,62868.89,56,1000,0
1785538740,62868.63,62887.67,62867.39,62883.33,54,1000,0
1785538800,62884.3,62897.08,62879.86,62894.56,51,1000,0
1785538860,62893.4,62899.43,62889.42,62894.79,55,1000,0
1785538920,62894.78,62902.89,62892.55,62900.7,55,1000,0
1785538980,62900.62,62908.79,62896.9,62898.81,56,1000,0
1785539040,62897.74,62917.23,62896.48,62912.15,47,1000,0
1785539100,62912.21,62928.09,62904.81,62919.26,60,1000,0
1785539160,62920.14,62924.11,62914.72,62921.99,49,1000,0
1785539220,62922.68,62932.45,62919.24,62930.58,53,1000,0
1785539280,62928.56,62932.33,62924.01,62924.01,57,1000,0
1785539340,62921.6,62927.8,62920.65,62922.1,47,1000,0
1785539400,62921.0,62930.54,62914.79,62926.59,46,1000,0
1785539460,62926.73,62944.73,62909.58,62909.58,72,1000,0
1785539520,62911.14,62913.9,62902.28,62903.09,56,1000,0
1785539580,62904.95,62917.5,62897.56,62917.5,65,1000,0
1785539640,62921.23,62921.23,62907.04,62914.99,58,1000,0
1785539700,62916.85,62916.85,62906.63,62911.53,52,1000,0
1785539760,62911.04,62913.47,62900.24,62909.29,58,1000,0
1785539820,62909.22,62930.18,62905.2,62922.18,59,1000,0
1785539880,62922.18,62940.44,62922.18,62938.84,59,1000,0
1785539940,62941.54,62954.46,62932.47,62941.8,71,1000,0
1785540000,62941.43,62955.35,62938.3,62947.05,56,1000,0
1785540060,62947.64,62947.95,62930.14,62940.34,64,1000,0
1785540120,62941.65,62959.61,62938.03,62944.82,63,1000,0
1785540180,62945.8,62952.69,62935.61,62937.75,56,1000,0
1785540240,62937.08,62938.42,62911.94,62919.79,55,1000,0
1785540300,62919.63,62924.7,62911.63,62911.63,54,1000,0
1785540360,62911.63,62923.61,62911.63,62923.61,53,1000,0
1785540420,62924.34,62924.93,62917.86,62921.23,54,1000,0
1785540480,62921.8,62934.34,62918.47,62919.86,62,1000,0
1785540540,62920.33,62928.47,62917.19,62924.04,53,1000,0
1785540600,62923.21,62941.85,62923.21,62935.63,60,1000,0
1785540660,62934.81,62936.91,62903.86,62920.49,70,1000,0
1785540720,62920.46,62920.46,62915.3,62917.74,46,1000,0
1785540780,62916.16,62920.55,62915.37,62917.31,55,1000,0
1785540840,62917.72,62926.9,62913.79,62923.4,56,1000,0
1785540900,62922.0,62922.0,62897.9,62904.18,57,1000,0
1785540960,62902.55,62919.77,62902.55,62913.62,58,1000,0
1785541020,62912.85,62925.67,62908.5,62918.39,57,1000,0
1785541080,62917.97,62922.76,62917.0,62917.59,54,1000,0
1785541140,62917.27,62919.82,62911.38,62918.82,56,1000,0
1785541200,62918.23,62918.23,62899.87,62905.26,57,1000,0
1785541260,62902.44,62906.92,62897.48,62906.92,53,1000,0
1785541320,62903.77,62906.98,62899.44,62905.76,57,1000,0
1785541380,62905.55,62908.98,62892.55,62894.21,56,1000,0
1785541440,62893.89,62902.22,62887.35,62887.39,57,1000,0
1785541500,62882.38,62890.16,62872.98,62890.16,59,1000,0
1785541560,62892.56,62892.56,62854.97,62855.0,60,1000,0
1785541620,62855.03,62855.16,62827.51,62842.96,65,1000,0
1785541680,62841.95,62841.95,62823.73,62839.2,60,1000,0
1785541740,62839.16,62839.16,62825.39,62827.25,52,1000,0
1785541800,62827.23,62827.23,62799.47,62819.7,50,1000,0
1785541860,62819.31,62819.31,62791.71,62807.69,66,1000,0
1785541920,62807.71,62847.08,62807.71,62846.47,63,1000,0
1785541980,62847.48,62847.64,62834.88,62836.64,48,1000,0
1785542040,62834.61,62834.61,62782.63,62808.14,67,1000,0
1785542100,62807.94,62812.69,62800.42,62812.69,49,1000,0
1785542160,62812.71,62815.29,62798.71,62802.48,55,1000,0
1785542220,62802.3,62813.37,62796.05,62811.2,62,1000,0
1785542280,62810.52,62817.51,62803.36,62817.1,51,1000,0
1785542340,62817.18,62827.81,62807.6,62826.55,52,1000,0
1785542400,62825.17,62837.31,62820.64,62826.06,63,1000,0
1785542460,62827.13,62869.54,62822.37,62866.58,74,1000,0
1785542520,62863.12,62906.2,62862.41,62902.62,74,1000,0
1785542580,62902.61,62902.95,62884.39,62891.33,58,1000,0
1785542640,62887.63,62891.58,62875.8,62884.94,61,1000,0
1785542700,62885.52,62887.35,62857.75,62880.22,67,1000,0
1785542760,62880.19,62882.89,62870.02,62874.9,58,1000,0
1785542820,62876.49,62879.1,62870.4,62879.1,48,1000,0
1785542880,62879.76,62904.14,62879.76,62899.37,64,1000,0
1785542940,62893.11,62900.42,62878.3,62882.27,59,1000,0
1785543000,62883.59,62902.26,62883.59,62896.04,61,1000,0
1785543060,62898.33,62902.82,62891.53,62893.79,58,1000,0
1785543120,62895.8,62905.38,62893.78,62895.9,56,1000,0
1785543180,62896.58,62900.11,62892.21,62896.87,34,1000,0
1785543240,62898.63,62907.72,62883.71,62883.71,62,1000,0
1785543300,62884.16,62901.78,62882.87,62899.68,60,1000,0
1785543360,62895.63,62899.51,62890.53,62898.27,55,1000,0
1785543420,62897.9,62902.72,62894.02,62894.41,55,1000,0
1785543480,62893.97,62894.56,62863.16,62870.78,65,1000,0
1785543540,62870.25,62906.68,62860.97,62889.2,74,1000,0
1785543600,62886.06,62898.01,62882.09,62895.02,56,1000,0
1785543660,62893.24,62895.38,62884.46,62895.38,55,1000,0
1785543720,62895.15,62914.56,62877.29,62896.27,73,1000,0
1785543780,62899.34,62906.82,62894.61,62902.76,55,1000,0
1785543840,62903.22,62908.06,62899.12,62907.92,58,1000,0
1785543900,62909.53,62918.08,62902.9,62903.39,59,1000,0
1785543960,62907.64,62930.82,62907.33,62921.31,59,1000,0
1785544020,62924.74,62935.2,62920.88,62924.83,55,1000,0
1785544080,62924.7,62930.85,62923.64,62928.19,48,1000,0
1785544140,62928.2,62932.49,62899.07,62899.75,57,1000,0
1785544200,62903.76,62921.5,62895.78,62917.31,63,1000,0
1785544260,62915.28,62921.26,62893.67,62896.59,62,1000,0
1785544320,62896.26,62898.71,62865.73,62876.8,77,1000,0
1785544380,62876.83,62891.81,62869.57,62882.08,64,1000,0
1785544440,62882.09,62923.4,62878.73,62918.67,70,1000,0
1785544500,62916.94,62925.07,62907.45,62907.88,63,1000,0
1785544560,62907.75,62921.23,62904.71,62910.63,56,1000,0
1785544620,62910.59,62915.02,62906.78,62911.43,57,1000,0
1785544680,62911.61,62919.08,62902.8,62902.8,57,1000,0
1785544740,62903.42,62931.45,62902.88,62924.17,58,1000,0
1785544800,62923.42,62929.32,62909.34,62922.89,60,1000,0
1785544860,62922.89,62935.46,62919.68,62933.51,57,1000,0
1785544920,62933.51,62934.13,62921.16,62932.75,58,1000,0
1785544980,62934.68,62934.68,62923.31,62923.31,56,1000,0
1785545040,62920.16,62931.92,62919.97,62930.12,54,1000,0
1785545100,62930.79,62952.43,62923.62,62940.32,76,1000,0
1785545160,62938.07,62946.42,62938.07,62943.12,52,1000,0
1785545220,62943.13,62960.97,62937.33,62940.4,64,1000,0
1785545280,62941.17,62944.47,62937.98,62939.45,56,1000,0
1785545340,62939.54,62946.4,62929.21,62942.51,61,1000,0
1785545400,62943.14,62953.04,62930.11,62930.14,65,1000,0
1785545460,62929.86,62932.33,62912.24,62918.34,61,1000,0
1785545520,62917.52,62920.73,62906.58,62916.09,60,1000,0
1785545580,62916.65,62920.22,62908.45,62909.97,55,1000,0
1785545640,62907.65,62919.16,62903.17,62908.43,44,1000,0
1785545700,62908.45,62912.51,62898.23,62902.18,56,1000,0
1785545760,62901.5,62901.5,62888.2,62888.52,57,1000,0
1785545820,62888.5,62901.63,62870.0,62878.32,63,1000,0
1785545880,62878.32,62878.6,62870.18,62878.38,48,1000,0
1785545940,62878.36,62881.57,62873.82,62881.41,52,1000,0
1785546000,62881.4,62899.64,62871.8,62894.11,64,1000,0
1785546060,62890.06,62893.77,62880.18,62887.52,52,1000,0
1785546120,62887.52,62897.63,62887.52,62893.63,52,1000,0
1785546180,62893.63,62893.63,62881.63,62889.97,54,1000,0
1785546240,62889.95,62898.66,62886.17,62892.12,58,1000,0
1785546300,62893.25,62893.43,62886.88,62892.53,54,1000,0
1785546360,62892.49,62901.32,62885.03,62889.83,62,1000,0
1785546420,62890.48,62892.91,62885.98,62892.54,52,1000,0
1785546480,62892.55,62892.55,62882.71,62890.41,53,1000,0
1785546540,62890.45,62902.02,62881.5,62896.43,71,1000,0
1785546600,62893.84,62893.84,62876.8,62889.31,58,1000,0
1785546660,62888.22,62899.82,62887.98,62897.39,61,1000,0
1785546720,62899.96,62902.8,62892.26,62897.69,56,1000,0
1785546780,62898.97,62899.95,62892.25,62895.98,56,1000,0
1785546840,62896.8,62903.72,62894.84,62903.72,60,1000,0
1785546900,62904.11,62914.73,62900.78,62908.49,55,1000,0
1785546960,62906.63,62915.12,62892.59,62905.75,61,1000,0
1785547020,62905.94,62910.4,62897.33,62903.75,58,1000,0
1785547080,62903.25,62906.99,62898.96,62904.11,51,1000,0
1785547140,62903.3,62903.3,62879.77,62879.98,63,1000,0
1785547200,62878.21,62897.89,62878.21,62891.25,62,1000,0
1785547260,62890.39,62897.37,62881.83,62894.88,62,1000,0
1785547320,62895.04,62908.66,62887.6,62907.61,58,1000,0
1785547380,62907.57,62925.53,62907.51,62923.56,58,1000,0
1785547440,62923.55,62924.93,62870.15,62874.02,73,1000,0
1785547500,62875.88,62905.21,62875.88,62887.3,65,1000,0
1785547560,62886.6,62891.37,62861.57,62866.01,57,1000,0
1785547620,62865.55,62872.51,62851.8,62867.74,66,1000,0
1785547680,62868.85,62875.46,62862.63,62867.16,56,1000,0
1785547740,62866.57,62896.85,62852.04,62882.11,72,1000,0
1785547800,62882.11,62887.4,62867.44,62873.35,58,1000,0
1785547860,62874.25,62883.73,62869.39,62876.76,54,1000,0
1785547920,62876.77,62885.8,62873.19,62877.07,54,1000,0
1785547980,62877.09,62881.57,62865.1,62865.1,47,1000,0
1785548040,62864.12,62870.75,62860.44,62864.79,56,1000,0
1785548100,62869.07,62873.95,62862.71,62866.33,55,1000,0
1785548160,62866.4,62869.24,62862.68,62868.45,43,1000,0
1785548220,62870.22,62893.59,62869.24,62893.59,60,1000,0
1785548280,62893.55,62894.61,62881.19,62884.43,56,1000,0
1785548340,62884.43,62891.39,62883.38,62890.57,56,1000,0
1785548400,62889.78,62902.58,62887.93,62897.59,62,1000,0
1785548460,62898.42,62909.62,62898.42,62902.01,54,1000,0
1785548520,62902.01,62910.96,62901.76,62910.76,49,1000,0
1785548580,62910.73,62918.7,62897.88,62904.13,59,1000,0
1785548640,62907.53,62907.53,62902.89,62903.33,51,1000,0
1785548700,62903.35,62911.2,62900.66,62900.7,54,1000,0
1785548760,62900.73,62901.96,62900.72,62901.3,48,1000,0
1785548820,62901.22,62911.9,62901.22,62907.55,55,1000,0
1785548880,62907.65,62918.92,62901.14,62913.5,62,1000,0
1785548940,62913.58,62916.29,62890.73,62899.33,63,1000,0
1785549000,62896.64,62901.14,62876.19,62881.94,63,1000,0
1785549060,62881.96,62886.8,62877.04,62885.49,55,1000,0
1785549120,62885.09,62904.7,62882.66,62903.89,67,1000,0
1785549180,62905.68,62908.05,62897.49,62897.49,54,1000,0
1785549240,62897.45,62909.97,62896.87,62901.34,59,1000,0
1785549300,62901.88,62903.71,62885.56,62892.06,51,1000,0
1785549360,62892.06,62897.28,62892.05,62897.28,38,1000,0
1785549420,62897.29,62897.53,62890.79,62897.53,42,1000,0
1785549480,62897.53,62897.62,62890.22,62897.2,50,1000,0
1785549540,62897.16,62904.01,62886.81,62904.01,61,1000,0
1785549600,62902.93,62904.69,62898.97,62901.13,54,1000,0
1785549660,62899.91,62921.53,62899.91,62918.12,66,1000,0
1785549720,62916.24,62919.46,62912.44,62913.6,52,1000,0
1785549780,62914.41,62920.01,62912.04,62914.12,51,1000,0
1785549840,62912.08,62921.04,62912.08,62917.9,57,1000,0
1785549900,62919.23,62922.34,62908.8,62911.86,56,1000,0
1785549960,62911.56,62918.66,62907.2,62912.98,55,1000,0
1785550020,62913.46,62920.38,62913.46,62917.8,55,1000,0
1785550080,62917.1,62918.11,62911.03,62911.03,55,1000,0
1785550140,62910.72,62912.35,62905.27,62905.31,60,1000,0
1785550200,62906.77,62917.36,62906.77,62914.22,57,1000,0
1785550260,62914.72,62919.99,62910.73,62917.32,57,1000,0
1785550320,62917.29,62917.29,62911.25,62916.58,56,1000,0
1785550380,62916.35,62962.06,62916.35,62954.02,77,1000,0
1785550440,62953.99,62960.33,62936.74,62948.4,66,1000,0
1785550500,62948.49,62977.36,62948.06,62971.04,62,1000,0
1785550560,62974.22,62981.71,62955.49,62958.45,59,1000,0
1785550620,62962.53,62966.46,62956.96,62963.2,57,1000,0
1785550680,62963.46,62975.26,62960.57,62968.47,54,1000,0
1785550740,62970.03,62981.66,62966.44,62973.85,49,1000,0
1785550800,62974.77,63005.96,62970.16,63003.57,60,1000,0
1785550860,63005.22,63007.78,62995.1,63004.51,57,1000,0
1785550920,63001.82,63009.95,63000.45,63002.83,56,1000,0
1785550980,63002.83,63007.54,62997.96,62997.96,55,1000,0
1785551040,62997.92,62999.58,62981.2,62982.0,58,1000,0
1785551100,62981.42,63000.54,62976.01,62996.13,57,1000,0
1785551160,62999.61,63001.89,62993.75,62994.89,47,1000,0
1785551220,63000.48,63000.48,62991.03,62998.47,54,1000,0
1785551280,62999.9,63022.0,62993.98,63008.19,68,1000,0
1785551340,63008.45,63008.45,62989.65,63002.02,58,1000,0
1785551400,63000.24,63000.6,62994.78,62995.16,45,1000,0
1785551460,62995.17,63003.33,62992.22,62993.05,56,1000,0
1785551520,62992.27,63019.5,62992.27,63011.73,59,1000,0
1785551580,63011.85,63011.85,63003.69,63007.01,53,1000,0
1785551640,63007.03,63007.97,62995.25,62995.36,57,1000,0
1785551700,62995.39,63014.93,62995.39,63011.41,57,1000,0
1785551760,63009.99,63030.03,63009.99,63020.51,65,1000,0
1785551820,63020.52,63021.5,63005.38,63016.3,61,1000,0
1785551880,63015.74,63017.8,63007.98,63011.92,57,1000,0
1785551940,63011.04,63011.04,62999.52,63004.1,54,1000,0
1785552000,63005.22,63011.31,63002.56,63011.31,55,1000,0
1785552060,63010.26,63012.02,63003.79,63008.73,50,1000,0
1785552120,63006.99,63009.67,63004.46,63004.97,54,1000,0
1785552180,63004.99,63013.49,63002.97,63003.67,55,1000,0
1785552240,63002.65,63004.59,62992.44,63002.09,59,1000,0
1785552300,63002.1,63002.4,62996.9,62996.9,46,1000,0
1785552360,62996.9,63003.29,62995.81,62995.81,53,1000,0
1785552420,62995.8,63024.27,62995.78,63003.11,66,1000,0
1785552480,63004.44,63047.77,63001.43,63027.49,82,1000,0
1785552540,63025.83,63037.96,62992.45,62992.73,65,1000,0
1785552600,62992.73,63004.75,62988.14,62993.15,62,1000,0
1785552660,62994.97,63001.38,62993.45,62993.45,49,1000,0
1785552720,62993.45,62996.92,62985.04,62987.54,58,1000,0
1785552780,62985.26,62990.41,62982.58,62987.16,53,1000,0
1785552840,62987.18,63003.59,62987.18,63001.33,60,1000,0
1785552900,63002.29,63003.69,62980.59,62988.29,58,1000,0
1785552960,62987.93,62993.05,62985.11,62991.95,56,1000,0
1785553020,62993.23,62993.78,62980.54,62987.62,56,1000,0
1785553080,62987.64,63003.31,62986.2,62999.32,56,1000,0
1785553140,63001.52,63011.81,62989.73,63007.91,65,1000,0
1785553200,63007.01,63014.26,62997.57,63007.46,60,1000,0
1785553260,63008.67,63009.34,62986.38,62992.22,59,1000,0
1785553320,62991.62,62996.01,62987.8,62990.68,57,1000,0
1785553380,62991.88,62993.64,62988.97,62989.94,53,1000,0
1785553440,62989.96,62998.71,62976.92,62979.98,56,1000,0
1785553500,62980.83,62987.72,62971.8,62974.55,59,1000,0
1785553560,62974.35,62976.33,62968.22,62975.39,55,1000,0
1785553620,62972.8,62991.64,62971.28,62987.66,62,1000,0
1785553680,62987.91,62990.98,62980.85,62982.96,57,1000,0
1785553740,62982.8,62991.0,62972.06,62972.06,58,1000,0
1785553800,62969.66,62973.49,62948.37,62963.5,62,1000,0
1785553860,62956.24,62959.92,62943.8,62948.69,51,1000,0
1785553920,62947.11,62948.22,62918.11,62925.13,57,1000,0
1785553980,62925.15,62925.86,62924.32,62925.86,47,1000,0
1785554040,62925.87,62926.11,62921.54,62924.74,37,1000,0
1785554100,62924.59,62926.2,62916.61,62921.57,58,1000,0
1785554160,62917.52,62926.02,62900.23,62926.02,65,1000,0
1785554220,62926.0,62932.1,62921.32,62927.37,53,1000,0
1785554280,62927.35,62944.14,62923.43,62941.31,56,1000,0
1785554340,62941.56,62943.82,62935.36,62938.61,54,1000,0
1785554400,62938.81,62954.57,62938.38,62938.5,63,1000,0
1785554460,62938.32,62944.9,62932.12,62943.36,53,1000,0
1785554520,62942.71,62968.15,62939.94,62964.14,63,1000,0
1785554580,62964.44,62986.16,62959.68,62981.23,60,1000,0
1785554640,62981.03,62985.62,62976.25,62979.06,54,1000,0
1785554700,62979.4,62983.95,62975.97,62981.13,47,1000,0
1785554760,62982.05,62983.84,62963.17,62968.67,59,1000,0
1785554820,62970.49,62971.83,62959.42,62971.12,58,1000,0
1785554880,62964.49,62964.49,62942.73,62952.79,59,1000,0
1785554940,62952.83,62954.41,62945.19,62954.41,47,1000,0
1785555000,62953.64,62969.66,62948.54,62965.05,59,1000,0
1785555060,62965.04,62967.17,62959.64,62960.3,54,1000,0
1785555120,62956.98,62964.59,62956.98,62960.51,55,1000,0
1785555180,62961.69,62968.15,62957.03,62963.89,52,1000,0
1785555240,62964.63,62968.3,62907.12,62926.63,82,1000,0
1785555300,62920.23,62939.9,62909.87,62939.17,59,1000,0
1785555360,62938.37,62949.48,62935.1,62938.64,64,1000,0
1785555420,62938.22,62947.44,62936.03,62945.78,57,1000,0
1785555480,62943.19,62956.46,62941.07,62956.39,61,1000,0
1785555540,62955.0,62958.22,62919.59,62923.21,67,1000,0
1785555600,62923.21,62937.49,62923.05,62935.11,52,1000,0
1785555660,62934.52,62935.15,62915.45,62921.27,53,1000,0
1785555720,62921.75,62938.08,62921.75,62931.3,60,1000,0
1785555780,62932.08,62934.41,62931.65,62933.65,55,1000,0
1785555840,62934.25,62934.25,62925.55,62932.17,54,1000,0
1785555900,62931.7,62940.93,62931.59,62935.52,54,1000,0
1785555960,62935.52,62935.52,62921.92,62921.92,55,1000,0
1785556020,62922.75,62936.36,62922.54,62931.59,50,1000,0
