time_msc,time,bid,ask,last,volume,flags
1785907536916,1785907536,64360.61,64370.61,0.0,0,6
1785907536933,1785907536,64362.64,64372.64,0.0,0,6
1785907537547,1785907537,64363.24,64373.24,0.0,0,6
1785907537629,1785907537,64365.87,64375.87,0.0,0,6
1785907538681,1785907538,64365.91,64375.91,0.0,0,6
1785907539721,1785907539,64365.85,64375.85,0.0,0,6
1785907540761,1785907540,64364.23,64374.23,0.0,0,6
1785907541531,1785907541,64368.23,64378.23,0.0,0,6
1785907541551,1785907541,64369.6,64379.6,0.0,0,6
1785907541635,1785907541,64372.72,64382.72,0.0,0,6
1785907541822,1785907541,64377.87,64387.87,0.0,0,6
1785907542677,1785907542,64375.17,64385.17,0.0,0,6
1785907542830,1785907542,64377.65,64387.65,0.0,0,6
1785907543952,1785907543,64377.99,64387.99,0.0,0,6
1785907545101,1785907545,64378.34,64388.34,0.0,0,6
1785907545366,1785907545,64376.61,64386.61,0.0,0,6
1785907545389,1785907545,64368.18,64378.18,0.0,0,6
1785907545657,1785907545,64376.46,64386.46,0.0,0,6
1785907546712,1785907546,64377.05,64387.05,0.0,0,6
1785907549361,1785907549,64378.65,64388.65,0.0,0,6
1785907550444,1785907550,64378.63,64388.63,0.0,0,6
1785907551051,1785907551,64379.02,64389.02,0.0,0,6
1785907552106,1785907552,64379.0,64389.0,0.0,0,6
1785907553108,1785907553,64378.99,64388.99,0.0,0,6
1785907553339,1785907553,64381.48,64391.48,0.0,0,6
1785907553352,1785907553,64383.98,64393.98,0.0,0,6
1785907553454,1785907553,64385.98,64395.98,0.0,0,6
1785907553471,1785907553,64387.63,64397.63,0.0,0,6
1785907553533,1785907553,64393.93,64403.93,0.0,0,6
1785907554115,1785907554,64402.62,64412.62,0.0,0,6
1785907554571,1785907554,64407.95,64417.95,0.0,0,6
1785907555602,1785907555,64403.92,64413.92,0.0,0,6
1785907556762,1785907556,64403.9,64413.9,0.0,0,6
1785907557901,1785907557,64403.88,64413.88,0.0,0,6
1785907559131,1785907559,64403.86,64413.86,0.0,0,6
1785907560162,1785907560,64403.84,64413.84,0.0,0,6
1785907561252,1785907561,64403.83,64413.83,0.0,0,6
1785907562284,1785907562,64403.82,64413.82,0.0,0,6
1785907563321,1785907563,64403.81,64413.81,0.0,0,6
1785907564381,1785907564,64403.8,64413.8,0.0,0,6
1785907565443,1785907565,64403.79,64413.79,0.0,0,6
1785907566270,1785907566,64403.88,64413.88,0.0,0,6
1785907566282,1785907566,64407.38,64417.38,0.0,0,6
1785907566436,1785907566,64409.48,64419.48,0.0,0,6
1785907566436,1785907566,64411.17,64421.17,0.0,0,6
1785907566436,1785907566,64413.87,64423.87,0.0,0,6
1785907566436,1785907566,64417.47,64427.47,0.0,0,6
1785907566476,1785907566,64421.65,64431.65,0.0,0,6
1785907566622,1785907566,64423.4,64433.4,0.0,0,6
